usuario_id,idade,genero,interesse,canal,plataforma,marca,modelo,versao_app,retencao_status,investimento,evento,data_evento
90946516-5579-42c3-ab26-83bb9ef7e468,59,Feminino,"['Ebook', 'Filmes', 'Notícias']",sms,Android,Xiaomi,Poco X3,1.2,Ativo,0.00,clique_botao:ler_ebook,2025-02-10 20:34:20+00
90946516-5579-42c3-ab26-83bb9ef7e468,59,Feminino,"['Ebook', 'Filmes', 'Notícias']",sms,Android,Xiaomi,Poco X3,1.2,Ativo,0.00,clique_botao:audiobook,2025-02-10 21:33:20+00
90946516-5579-42c3-ab26-83bb9ef7e468,59,Feminino,"['Ebook', 'Filmes', 'Notícias']",sms,Android,Xiaomi,Poco X3,1.2,Ativo,0.00,clique_botao:ouvir_audiobook,2025-02-10 21:54:20+00
90946516-5579-42c3-ab26-83bb9ef7e468,59,Feminino,"['Ebook', 'Filmes', 'Notícias']",sms,Android,Xiaomi,Poco X3,1.2,Ativo,0.00,clique_botao:audiobook,2025-02-10 22:04:20+00
90e8367e-4d86-422b-a0d2-36f1c50d2eda,47,Outro,['Música'],email,Android,Samsung,Galaxy M32,1,Ativo,2.04,visualizacao_tela:instalacao,2025-03-29 06:04:20+00
9159758b-bf77-41df-99e6-1604680ed961,40,Masculino,"['Ebook', 'Tecnologia']",push,iOS,Apple,iPhone SE,1,Ativo,4.55,visualizacao_tela:instalacao,2025-03-12 09:02:31+00
9159758b-bf77-41df-99e6-1604680ed961,40,Masculino,"['Ebook', 'Tecnologia']",push,iOS,Apple,iPhone SE,1,Ativo,4.55,clique_botao:criar_conta,2025-03-12 09:05:31+00
9159758b-bf77-41df-99e6-1604680ed961,40,Masculino,"['Ebook', 'Tecnologia']",push,iOS,Apple,iPhone SE,1,Ativo,4.55,clique_botao:cadastro,2025-03-12 09:08:31+00
917d6db9-90b2-4a60-b15b-19fc7f89a371,38,Feminino,['Esportes'],mms,iOS,Apple,iPhone 13,2,Ativo,4.30,visualizacao_tela:instalacao,2025-02-03 20:42:46+00
917d6db9-90b2-4a60-b15b-19fc7f89a371,38,Feminino,['Esportes'],mms,iOS,Apple,iPhone 13,2,Ativo,4.30,clique_botao:criar_conta,2025-02-03 20:46:46+00
917d6db9-90b2-4a60-b15b-19fc7f89a371,38,Feminino,['Esportes'],mms,iOS,Apple,iPhone 13,2,Ativo,4.30,clique_botao:cadastro,2025-02-03 20:49:46+00
917d6db9-90b2-4a60-b15b-19fc7f89a371,38,Feminino,['Esportes'],mms,iOS,Apple,iPhone 13,2,Ativo,4.30,clique_botao:pin_cadastro,2025-02-03 20:54:46+00
917d6db9-90b2-4a60-b15b-19fc7f89a371,38,Feminino,['Esportes'],mms,iOS,Apple,iPhone 13,2,Ativo,4.30,visualizacao_tela:inicio,2025-02-03 20:55:46+00
917d6db9-90b2-4a60-b15b-19fc7f89a371,38,Feminino,['Esportes'],mms,iOS,Apple,iPhone 13,2,Ativo,4.30,clique_botao:ebook,2025-02-03 21:03:46+00
917d6db9-90b2-4a60-b15b-19fc7f89a371,38,Feminino,['Esportes'],mms,iOS,Apple,iPhone 13,2,Ativo,4.30,clique_botao:ler_ebook,2025-02-03 21:08:46+00
917d6db9-90b2-4a60-b15b-19fc7f89a371,38,Feminino,['Esportes'],mms,iOS,Apple,iPhone 13,2,Ativo,4.30,clique_botao:ouvir_audiobook,2025-02-03 21:53:46+00
917d6db9-90b2-4a60-b15b-19fc7f89a371,38,Feminino,['Esportes'],mms,iOS,Apple,iPhone 13,2,Ativo,4.30,clique_botao:ler_minibook,2025-02-03 22:36:46+00
917d6db9-90b2-4a60-b15b-19fc7f89a371,38,Feminino,['Esportes'],mms,iOS,Apple,iPhone 13,2,Ativo,4.30,clique_botao:ouvir_audiobook,2025-02-03 23:01:46+00
917d6db9-90b2-4a60-b15b-19fc7f89a371,38,Feminino,['Esportes'],mms,iOS,Apple,iPhone 13,2,Ativo,4.30,clique_botao:ebook,2025-02-03 23:08:46+00
917e57c0-1e04-485e-83e7-f7eb6112eec0,38,Outro,['Filmes'],push,iOS,Apple,iPhone 12,1.2,Ativo,0.00,visualizacao_tela:instalacao,2025-02-22 19:28:52+00
917e57c0-1e04-485e-83e7-f7eb6112eec0,38,Outro,['Filmes'],push,iOS,Apple,iPhone 12,1.2,Ativo,0.00,clique_botao:criar_conta,2025-02-22 19:31:52+00
917e57c0-1e04-485e-83e7-f7eb6112eec0,38,Outro,['Filmes'],push,iOS,Apple,iPhone 12,1.2,Ativo,0.00,clique_botao:cadastro,2025-02-22 19:36:52+00
917e57c0-1e04-485e-83e7-f7eb6112eec0,38,Outro,['Filmes'],push,iOS,Apple,iPhone 12,1.2,Ativo,0.00,clique_botao:pin_cadastro,2025-02-22 19:40:52+00
91bd0854-685a-41a1-836e-690dd97094c5,26,Outro,"['Esportes', 'Viagens', 'Notícias']",email,Android,Motorola,Moto G Stylus,1,Ativo,3.87,visualizacao_tela:instalacao,2025-02-07 10:28:22+00
91bd0854-685a-41a1-836e-690dd97094c5,26,Outro,"['Esportes', 'Viagens', 'Notícias']",email,Android,Motorola,Moto G Stylus,1,Ativo,3.87,clique_botao:criar_conta,2025-02-07 10:32:22+00
91bd0854-685a-41a1-836e-690dd97094c5,26,Outro,"['Esportes', 'Viagens', 'Notícias']",email,Android,Motorola,Moto G Stylus,1,Ativo,3.87,clique_botao:cadastro,2025-02-07 10:37:22+00
91bd0854-685a-41a1-836e-690dd97094c5,26,Outro,"['Esportes', 'Viagens', 'Notícias']",email,Android,Motorola,Moto G Stylus,1,Ativo,3.87,clique_botao:pin_cadastro,2025-02-07 10:38:22+00
91bd0854-685a-41a1-836e-690dd97094c5,26,Outro,"['Esportes', 'Viagens', 'Notícias']",email,Android,Motorola,Moto G Stylus,1,Ativo,3.87,visualizacao_tela:inicio,2025-02-07 10:40:22+00
91bd0854-685a-41a1-836e-690dd97094c5,26,Outro,"['Esportes', 'Viagens', 'Notícias']",email,Android,Motorola,Moto G Stylus,1,Ativo,3.87,clique_botao:ebook,2025-02-07 10:53:22+00
91bd0854-685a-41a1-836e-690dd97094c5,26,Outro,"['Esportes', 'Viagens', 'Notícias']",email,Android,Motorola,Moto G Stylus,1,Ativo,3.87,clique_botao:ler_ebook,2025-02-07 10:59:22+00
91bd0854-685a-41a1-836e-690dd97094c5,26,Outro,"['Esportes', 'Viagens', 'Notícias']",email,Android,Motorola,Moto G Stylus,1,Ativo,3.87,clique_botao:ebook,2025-02-07 11:41:22+00
91bd0854-685a-41a1-836e-690dd97094c5,26,Outro,"['Esportes', 'Viagens', 'Notícias']",email,Android,Motorola,Moto G Stylus,1,Ativo,3.87,clique_botao:ler_ebook,2025-02-07 12:07:22+00
91bd0854-685a-41a1-836e-690dd97094c5,26,Outro,"['Esportes', 'Viagens', 'Notícias']",email,Android,Motorola,Moto G Stylus,1,Ativo,3.87,clique_botao:ler_ebook,2025-02-07 12:34:22+00
91bd0854-685a-41a1-836e-690dd97094c5,26,Outro,"['Esportes', 'Viagens', 'Notícias']",email,Android,Motorola,Moto G Stylus,1,Ativo,3.87,clique_botao:audiobook,2025-02-07 13:19:22+00
91bd0854-685a-41a1-836e-690dd97094c5,26,Outro,"['Esportes', 'Viagens', 'Notícias']",email,Android,Motorola,Moto G Stylus,1,Ativo,3.87,clique_botao:minibook,2025-02-07 13:42:22+00
91bd0854-685a-41a1-836e-690dd97094c5,26,Outro,"['Esportes', 'Viagens', 'Notícias']",email,Android,Motorola,Moto G Stylus,1,Ativo,3.87,clique_botao:audiobook,2025-02-07 13:48:22+00
91d39fba-0967-4844-8fee-f7ec8ed3e23f,28,Masculino,"['Tecnologia', 'Viagens']",email,iOS,Apple,iPhone SE,1.2,Ativo,4.19,visualizacao_tela:instalacao,2025-01-05 14:05:29+00
91d39fba-0967-4844-8fee-f7ec8ed3e23f,28,Masculino,"['Tecnologia', 'Viagens']",email,iOS,Apple,iPhone SE,1.2,Ativo,4.19,clique_botao:criar_conta,2025-01-05 14:08:29+00
91d39fba-0967-4844-8fee-f7ec8ed3e23f,28,Masculino,"['Tecnologia', 'Viagens']",email,iOS,Apple,iPhone SE,1.2,Ativo,4.19,clique_botao:cadastro,2025-01-05 14:13:29+00
91d39fba-0967-4844-8fee-f7ec8ed3e23f,28,Masculino,"['Tecnologia', 'Viagens']",email,iOS,Apple,iPhone SE,1.2,Ativo,4.19,clique_botao:pin_cadastro,2025-01-05 14:15:29+00
921355e9-ad0d-4f9f-ae48-1c52556dcb09,29,Feminino,"['Leitura', 'Viagens']",mms,Android,Samsung,Galaxy S21,1.2,Ativo,3.35,visualizacao_tela:instalacao,2025-03-15 00:45:59+00
921355e9-ad0d-4f9f-ae48-1c52556dcb09,29,Feminino,"['Leitura', 'Viagens']",mms,Android,Samsung,Galaxy S21,1.2,Ativo,3.35,clique_botao:criar_conta,2025-03-15 00:47:59+00
921355e9-ad0d-4f9f-ae48-1c52556dcb09,29,Feminino,"['Leitura', 'Viagens']",mms,Android,Samsung,Galaxy S21,1.2,Ativo,3.35,clique_botao:cadastro,2025-03-15 00:49:59+00
921355e9-ad0d-4f9f-ae48-1c52556dcb09,29,Feminino,"['Leitura', 'Viagens']",mms,Android,Samsung,Galaxy S21,1.2,Ativo,3.35,clique_botao:pin_cadastro,2025-03-15 00:53:59+00
923a0c07-90ae-4653-8fa4-e6d68a720f30,53,Feminino,"['Viagens', 'Leitura', 'Esportes']",mms,Android,Motorola,Moto Edge,1.2,Ativo,2.34,visualizacao_tela:instalacao,2025-02-17 08:28:51+00
923a0c07-90ae-4653-8fa4-e6d68a720f30,53,Feminino,"['Viagens', 'Leitura', 'Esportes']",mms,Android,Motorola,Moto Edge,1.2,Ativo,2.34,clique_botao:criar_conta,2025-02-17 08:33:51+00
923a0c07-90ae-4653-8fa4-e6d68a720f30,53,Feminino,"['Viagens', 'Leitura', 'Esportes']",mms,Android,Motorola,Moto Edge,1.2,Ativo,2.34,clique_botao:cadastro,2025-02-17 08:34:51+00
923a0c07-90ae-4653-8fa4-e6d68a720f30,53,Feminino,"['Viagens', 'Leitura', 'Esportes']",mms,Android,Motorola,Moto Edge,1.2,Ativo,2.34,clique_botao:pin_cadastro,2025-02-17 08:38:51+00
923a0c07-90ae-4653-8fa4-e6d68a720f30,53,Feminino,"['Viagens', 'Leitura', 'Esportes']",mms,Android,Motorola,Moto Edge,1.2,Ativo,2.34,visualizacao_tela:inicio,2025-02-17 08:42:51+00
923a0c07-90ae-4653-8fa4-e6d68a720f30,53,Feminino,"['Viagens', 'Leitura', 'Esportes']",mms,Android,Motorola,Moto Edge,1.2,Ativo,2.34,clique_botao:minibook,2025-02-17 09:06:51+00
923a0c07-90ae-4653-8fa4-e6d68a720f30,53,Feminino,"['Viagens', 'Leitura', 'Esportes']",mms,Android,Motorola,Moto Edge,1.2,Ativo,2.34,clique_botao:ler_minibook,2025-02-17 09:28:51+00
923a0c07-90ae-4653-8fa4-e6d68a720f30,53,Feminino,"['Viagens', 'Leitura', 'Esportes']",mms,Android,Motorola,Moto Edge,1.2,Ativo,2.34,clique_botao:ouvir_audiobook,2025-02-17 09:38:51+00
923a0c07-90ae-4653-8fa4-e6d68a720f30,53,Feminino,"['Viagens', 'Leitura', 'Esportes']",mms,Android,Motorola,Moto Edge,1.2,Ativo,2.34,clique_botao:minibook,2025-02-17 10:01:51+00
9264de72-b8df-48eb-8e43-51516964db25,28,Masculino,['Viagens'],sms,iOS,Apple,iPhone 13,2,Ativo,3.34,visualizacao_tela:instalacao,2025-03-03 21:15:39+00
9264de72-b8df-48eb-8e43-51516964db25,28,Masculino,['Viagens'],sms,iOS,Apple,iPhone 13,2,Ativo,3.34,clique_botao:criar_conta,2025-03-03 21:20:39+00
9264de72-b8df-48eb-8e43-51516964db25,28,Masculino,['Viagens'],sms,iOS,Apple,iPhone 13,2,Ativo,3.34,clique_botao:cadastro,2025-03-03 21:21:39+00
92770dbe-baf3-4b6d-a324-36aa5af4a413,49,Masculino,"['Notícias', 'Tecnologia', 'Leitura']",email,Android,Xiaomi,Poco X3,2,Ativo,0.00,visualizacao_tela:instalacao,2025-02-21 07:11:29+00
92770dbe-baf3-4b6d-a324-36aa5af4a413,49,Masculino,"['Notícias', 'Tecnologia', 'Leitura']",email,Android,Xiaomi,Poco X3,2,Ativo,0.00,clique_botao:criar_conta,2025-02-21 07:14:29+00
928977db-db1e-4430-bfbe-faadd75bb014,19,Outro,"['Tecnologia', 'Viagens']",sms,Android,Motorola,Moto G Power,1.2,Inativo,1.36,visualizacao_tela:instalacao,2025-01-17 20:12:38+00
928977db-db1e-4430-bfbe-faadd75bb014,19,Outro,"['Tecnologia', 'Viagens']",sms,Android,Motorola,Moto G Power,1.2,Inativo,1.36,clique_botao:criar_conta,2025-01-17 20:15:38+00
928977db-db1e-4430-bfbe-faadd75bb014,19,Outro,"['Tecnologia', 'Viagens']",sms,Android,Motorola,Moto G Power,1.2,Inativo,1.36,clique_botao:cadastro,2025-01-17 20:17:38+00
92b1d2dc-0330-4dd5-b4f1-030fc477801d,27,Outro,"['Leitura', 'Tecnologia', 'Filmes']",email,Android,Motorola,Moto G Power,1,Ativo,0.64,visualizacao_tela:instalacao,2025-02-28 17:32:19+00
92b1d2dc-0330-4dd5-b4f1-030fc477801d,27,Outro,"['Leitura', 'Tecnologia', 'Filmes']",email,Android,Motorola,Moto G Power,1,Ativo,0.64,clique_botao:criar_conta,2025-02-28 17:35:19+00
92c0e909-30b6-4981-8536-adea591e2914,52,Outro,"['Leitura', 'Notícias', 'Esportes']",push,Android,Samsung,Galaxy M32,2,Ativo,4.24,visualizacao_tela:instalacao,2025-02-17 02:06:07+00
92c0e909-30b6-4981-8536-adea591e2914,52,Outro,"['Leitura', 'Notícias', 'Esportes']",push,Android,Samsung,Galaxy M32,2,Ativo,4.24,clique_botao:criar_conta,2025-02-17 02:08:07+00
92c0e909-30b6-4981-8536-adea591e2914,52,Outro,"['Leitura', 'Notícias', 'Esportes']",push,Android,Samsung,Galaxy M32,2,Ativo,4.24,clique_botao:cadastro,2025-02-17 02:12:07+00
92c0e909-30b6-4981-8536-adea591e2914,52,Outro,"['Leitura', 'Notícias', 'Esportes']",push,Android,Samsung,Galaxy M32,2,Ativo,4.24,clique_botao:pin_cadastro,2025-02-17 02:16:07+00
92f7e52f-b5eb-4ea0-bd96-93961c2d5cbb,60,Feminino,"['Esportes', 'Filmes']",push,Android,Samsung,Galaxy A52,1.1,Ativo,3.43,visualizacao_tela:instalacao,2025-01-05 23:13:29+00
92f7e52f-b5eb-4ea0-bd96-93961c2d5cbb,60,Feminino,"['Esportes', 'Filmes']",push,Android,Samsung,Galaxy A52,1.1,Ativo,3.43,clique_botao:criar_conta,2025-01-05 23:18:29+00
92f7e52f-b5eb-4ea0-bd96-93961c2d5cbb,60,Feminino,"['Esportes', 'Filmes']",push,Android,Samsung,Galaxy A52,1.1,Ativo,3.43,clique_botao:cadastro,2025-01-05 23:19:29+00
92f7e52f-b5eb-4ea0-bd96-93961c2d5cbb,60,Feminino,"['Esportes', 'Filmes']",push,Android,Samsung,Galaxy A52,1.1,Ativo,3.43,clique_botao:pin_cadastro,2025-01-05 23:21:29+00
936e3d04-1ef4-4b30-889f-44eb9cc69bbc,24,Outro,['Notícias'],email,iOS,Apple,iPhone SE,1,Ativo,0.00,visualizacao_tela:instalacao,2025-03-10 12:24:47+00
936e3d04-1ef4-4b30-889f-44eb9cc69bbc,24,Outro,['Notícias'],email,iOS,Apple,iPhone SE,1,Ativo,0.00,clique_botao:criar_conta,2025-03-10 12:26:47+00
936e3d04-1ef4-4b30-889f-44eb9cc69bbc,24,Outro,['Notícias'],email,iOS,Apple,iPhone SE,1,Ativo,0.00,clique_botao:cadastro,2025-03-10 12:30:47+00
93fe565d-fa49-414c-a5c8-d19ee414e0b6,40,Feminino,"['Viagens', 'Leitura', 'Notícias']",sms,iOS,Apple,iPhone 13,1.1,Ativo,0.42,visualizacao_tela:instalacao,2025-01-04 02:42:07+00
93fe565d-fa49-414c-a5c8-d19ee414e0b6,40,Feminino,"['Viagens', 'Leitura', 'Notícias']",sms,iOS,Apple,iPhone 13,1.1,Ativo,0.42,clique_botao:criar_conta,2025-01-04 02:43:07+00
93fe565d-fa49-414c-a5c8-d19ee414e0b6,40,Feminino,"['Viagens', 'Leitura', 'Notícias']",sms,iOS,Apple,iPhone 13,1.1,Ativo,0.42,clique_botao:cadastro,2025-01-04 02:46:07+00
93fea0d1-8712-4925-b955-425f2675d107,48,Outro,['Viagens'],email,Android,LG,Velvet,2,Ativo,4.14,visualizacao_tela:instalacao,2025-01-18 09:28:45+00
93fea0d1-8712-4925-b955-425f2675d107,48,Outro,['Viagens'],email,Android,LG,Velvet,2,Ativo,4.14,clique_botao:criar_conta,2025-01-18 09:32:45+00
93fea0d1-8712-4925-b955-425f2675d107,48,Outro,['Viagens'],email,Android,LG,Velvet,2,Ativo,4.14,clique_botao:cadastro,2025-01-18 09:33:45+00
94d63493-22b8-4b28-9546-3ff4d1c3068a,41,Masculino,"['Leitura', 'Notícias']",email,iOS,Apple,iPhone SE,1.1,Ativo,0.00,visualizacao_tela:instalacao,2025-01-19 19:56:44+00
94d63493-22b8-4b28-9546-3ff4d1c3068a,41,Masculino,"['Leitura', 'Notícias']",email,iOS,Apple,iPhone SE,1.1,Ativo,0.00,clique_botao:criar_conta,2025-01-19 20:00:44+00
94d8bc81-8ed1-479c-a330-52f335b99752,33,Masculino,['Música'],mms,Android,Xiaomi,Poco X3,1,Ativo,0.00,visualizacao_tela:instalacao,2025-02-24 23:06:53+00
94d8bc81-8ed1-479c-a330-52f335b99752,33,Masculino,['Música'],mms,Android,Xiaomi,Poco X3,1,Ativo,0.00,clique_botao:criar_conta,2025-02-24 23:09:53+00
94d8bc81-8ed1-479c-a330-52f335b99752,33,Masculino,['Música'],mms,Android,Xiaomi,Poco X3,1,Ativo,0.00,clique_botao:cadastro,2025-02-24 23:11:53+00
94e1f950-3852-46d3-b853-3e1b95310c1f,30,Masculino,['Filmes'],mms,iOS,Apple,iPhone 13,1.2,Ativo,0.00,visualizacao_tela:instalacao,2025-03-28 03:27:06+00
95330163-aa85-42d9-9335-e490d89d23d5,44,Feminino,"['Tecnologia', 'Viagens', 'Ebook']",sms,Android,Motorola,Moto G Power,1.1,Ativo,2.26,visualizacao_tela:instalacao,2025-01-21 06:14:05+00
9544dbec-f077-4fd6-9b5e-f9e107b8351f,51,Outro,"['Música', 'Leitura', 'Esportes']",mms,iOS,Apple,iPhone SE,1,Ativo,3.90,visualizacao_tela:instalacao,2025-02-27 00:17:18+00
9544dbec-f077-4fd6-9b5e-f9e107b8351f,51,Outro,"['Música', 'Leitura', 'Esportes']",mms,iOS,Apple,iPhone SE,1,Ativo,3.90,clique_botao:criar_conta,2025-02-27 00:22:18+00
9544dbec-f077-4fd6-9b5e-f9e107b8351f,51,Outro,"['Música', 'Leitura', 'Esportes']",mms,iOS,Apple,iPhone SE,1,Ativo,3.90,clique_botao:cadastro,2025-02-27 00:26:18+00
9544dbec-f077-4fd6-9b5e-f9e107b8351f,51,Outro,"['Música', 'Leitura', 'Esportes']",mms,iOS,Apple,iPhone SE,1,Ativo,3.90,clique_botao:pin_cadastro,2025-02-27 00:30:18+00
9544dbec-f077-4fd6-9b5e-f9e107b8351f,51,Outro,"['Música', 'Leitura', 'Esportes']",mms,iOS,Apple,iPhone SE,1,Ativo,3.90,visualizacao_tela:inicio,2025-02-27 00:35:18+00
9544dbec-f077-4fd6-9b5e-f9e107b8351f,51,Outro,"['Música', 'Leitura', 'Esportes']",mms,iOS,Apple,iPhone SE,1,Ativo,3.90,clique_botao:ebook,2025-02-27 00:59:18+00
9544dbec-f077-4fd6-9b5e-f9e107b8351f,51,Outro,"['Música', 'Leitura', 'Esportes']",mms,iOS,Apple,iPhone SE,1,Ativo,3.90,clique_botao:ler_ebook,2025-02-27 01:28:18+00
9544dbec-f077-4fd6-9b5e-f9e107b8351f,51,Outro,"['Música', 'Leitura', 'Esportes']",mms,iOS,Apple,iPhone SE,1,Ativo,3.90,clique_botao:ebook,2025-02-27 02:03:18+00
9544dbec-f077-4fd6-9b5e-f9e107b8351f,51,Outro,"['Música', 'Leitura', 'Esportes']",mms,iOS,Apple,iPhone SE,1,Ativo,3.90,clique_botao:ler_ebook,2025-02-27 02:14:18+00
9544dbec-f077-4fd6-9b5e-f9e107b8351f,51,Outro,"['Música', 'Leitura', 'Esportes']",mms,iOS,Apple,iPhone SE,1,Ativo,3.90,clique_botao:ler_ebook,2025-02-27 02:26:18+00
9544dbec-f077-4fd6-9b5e-f9e107b8351f,51,Outro,"['Música', 'Leitura', 'Esportes']",mms,iOS,Apple,iPhone SE,1,Ativo,3.90,clique_botao:ouvir_audiobook,2025-02-27 02:50:18+00
9544dbec-f077-4fd6-9b5e-f9e107b8351f,51,Outro,"['Música', 'Leitura', 'Esportes']",mms,iOS,Apple,iPhone SE,1,Ativo,3.90,clique_botao:ebook,2025-02-27 03:17:18+00
9544dbec-f077-4fd6-9b5e-f9e107b8351f,51,Outro,"['Música', 'Leitura', 'Esportes']",mms,iOS,Apple,iPhone SE,1,Ativo,3.90,clique_botao:audiobook,2025-02-27 03:25:18+00
9544dbec-f077-4fd6-9b5e-f9e107b8351f,51,Outro,"['Música', 'Leitura', 'Esportes']",mms,iOS,Apple,iPhone SE,1,Ativo,3.90,clique_botao:minibook,2025-02-27 04:11:18+00
9545b2a1-d503-4024-a6c6-0af43055bd31,55,Masculino,['Filmes'],sms,Android,LG,Velvet,1.1,Inativo,1.10,visualizacao_tela:instalacao,2025-01-11 07:02:33+00
9545b2a1-d503-4024-a6c6-0af43055bd31,55,Masculino,['Filmes'],sms,Android,LG,Velvet,1.1,Inativo,1.10,clique_botao:criar_conta,2025-01-11 07:07:33+00
9545b2a1-d503-4024-a6c6-0af43055bd31,55,Masculino,['Filmes'],sms,Android,LG,Velvet,1.1,Inativo,1.10,clique_botao:cadastro,2025-01-11 07:08:33+00
9545b2a1-d503-4024-a6c6-0af43055bd31,55,Masculino,['Filmes'],sms,Android,LG,Velvet,1.1,Inativo,1.10,clique_botao:pin_cadastro,2025-01-11 07:09:33+00
9545b2a1-d503-4024-a6c6-0af43055bd31,55,Masculino,['Filmes'],sms,Android,LG,Velvet,1.1,Inativo,1.10,visualizacao_tela:inicio,2025-01-11 07:12:33+00
9545b2a1-d503-4024-a6c6-0af43055bd31,55,Masculino,['Filmes'],sms,Android,LG,Velvet,1.1,Inativo,1.10,clique_botao:minibook,2025-01-11 07:49:33+00
9545b2a1-d503-4024-a6c6-0af43055bd31,55,Masculino,['Filmes'],sms,Android,LG,Velvet,1.1,Inativo,1.10,clique_botao:ler_minibook,2025-01-11 08:18:33+00
9545b2a1-d503-4024-a6c6-0af43055bd31,55,Masculino,['Filmes'],sms,Android,LG,Velvet,1.1,Inativo,1.10,clique_botao:audiobook,2025-01-11 08:26:33+00
9545b2a1-d503-4024-a6c6-0af43055bd31,55,Masculino,['Filmes'],sms,Android,LG,Velvet,1.1,Inativo,1.10,clique_botao:ler_minibook,2025-01-11 08:32:33+00
9545b2a1-d503-4024-a6c6-0af43055bd31,55,Masculino,['Filmes'],sms,Android,LG,Velvet,1.1,Inativo,1.10,clique_botao:ler_ebook,2025-01-11 08:47:33+00
9545b2a1-d503-4024-a6c6-0af43055bd31,55,Masculino,['Filmes'],sms,Android,LG,Velvet,1.1,Inativo,1.10,clique_botao:audiobook,2025-01-11 08:53:33+00
9545b2a1-d503-4024-a6c6-0af43055bd31,55,Masculino,['Filmes'],sms,Android,LG,Velvet,1.1,Inativo,1.10,clique_botao:minibook,2025-01-11 09:30:33+00
958c9504-b672-4dbe-add0-b2a5a1c9aa3f,19,Outro,"['Música', 'Esportes', 'Música']",push,iOS,Apple,iPhone 13,2,Ativo,0.00,visualizacao_tela:instalacao,2025-01-09 05:48:46+00
958c9504-b672-4dbe-add0-b2a5a1c9aa3f,19,Outro,"['Música', 'Esportes', 'Música']",push,iOS,Apple,iPhone 13,2,Ativo,0.00,clique_botao:criar_conta,2025-01-09 05:52:46+00
95b273d1-f3d0-453f-be6e-da9d17e5a8ef,56,Outro,"['Tecnologia', 'Ebook']",mms,Android,Samsung,Galaxy M32,1.2,Ativo,2.77,visualizacao_tela:instalacao,2025-01-13 14:47:03+00
95b273d1-f3d0-453f-be6e-da9d17e5a8ef,56,Outro,"['Tecnologia', 'Ebook']",mms,Android,Samsung,Galaxy M32,1.2,Ativo,2.77,clique_botao:criar_conta,2025-01-13 14:50:03+00
95b273d1-f3d0-453f-be6e-da9d17e5a8ef,56,Outro,"['Tecnologia', 'Ebook']",mms,Android,Samsung,Galaxy M32,1.2,Ativo,2.77,clique_botao:cadastro,2025-01-13 14:52:03+00
95b273d1-f3d0-453f-be6e-da9d17e5a8ef,56,Outro,"['Tecnologia', 'Ebook']",mms,Android,Samsung,Galaxy M32,1.2,Ativo,2.77,clique_botao:pin_cadastro,2025-01-13 14:57:03+00
95b273d1-f3d0-453f-be6e-da9d17e5a8ef,56,Outro,"['Tecnologia', 'Ebook']",mms,Android,Samsung,Galaxy M32,1.2,Ativo,2.77,visualizacao_tela:inicio,2025-01-13 15:00:03+00
95b273d1-f3d0-453f-be6e-da9d17e5a8ef,56,Outro,"['Tecnologia', 'Ebook']",mms,Android,Samsung,Galaxy M32,1.2,Ativo,2.77,clique_botao:ebook,2025-01-13 15:47:03+00
95b273d1-f3d0-453f-be6e-da9d17e5a8ef,56,Outro,"['Tecnologia', 'Ebook']",mms,Android,Samsung,Galaxy M32,1.2,Ativo,2.77,clique_botao:ler_ebook,2025-01-13 16:01:03+00
95b273d1-f3d0-453f-be6e-da9d17e5a8ef,56,Outro,"['Tecnologia', 'Ebook']",mms,Android,Samsung,Galaxy M32,1.2,Ativo,2.77,clique_botao:audiobook,2025-01-13 16:35:03+00
95b273d1-f3d0-453f-be6e-da9d17e5a8ef,56,Outro,"['Tecnologia', 'Ebook']",mms,Android,Samsung,Galaxy M32,1.2,Ativo,2.77,clique_botao:ler_ebook,2025-01-13 16:49:03+00
95c48b0b-a9db-4046-8bab-b6a9968f3bb7,32,Outro,['Música'],sms,iOS,Apple,iPhone SE,1.2,Inativo,4.43,visualizacao_tela:instalacao,2025-01-06 18:52:46+00
95c48b0b-a9db-4046-8bab-b6a9968f3bb7,32,Outro,['Música'],sms,iOS,Apple,iPhone SE,1.2,Inativo,4.43,clique_botao:criar_conta,2025-01-06 18:56:46+00
95c48b0b-a9db-4046-8bab-b6a9968f3bb7,32,Outro,['Música'],sms,iOS,Apple,iPhone SE,1.2,Inativo,4.43,clique_botao:cadastro,2025-01-06 19:00:46+00
95c48b0b-a9db-4046-8bab-b6a9968f3bb7,32,Outro,['Música'],sms,iOS,Apple,iPhone SE,1.2,Inativo,4.43,clique_botao:pin_cadastro,2025-01-06 19:03:46+00
95f90883-f680-4300-ab12-77b88883a80a,52,Masculino,"['Filmes', 'Viagens', 'Esportes']",mms,iOS,Apple,iPhone 12,2,Ativo,1.13,visualizacao_tela:instalacao,2025-01-18 19:23:31+00
95f90883-f680-4300-ab12-77b88883a80a,52,Masculino,"['Filmes', 'Viagens', 'Esportes']",mms,iOS,Apple,iPhone 12,2,Ativo,1.13,clique_botao:criar_conta,2025-01-18 19:25:31+00
95f90883-f680-4300-ab12-77b88883a80a,52,Masculino,"['Filmes', 'Viagens', 'Esportes']",mms,iOS,Apple,iPhone 12,2,Ativo,1.13,clique_botao:cadastro,2025-01-18 19:29:31+00
9629bb7c-c361-4edf-8252-4dea5fd245fc,18,Outro,"['Filmes', 'Notícias']",mms,iOS,Apple,iPhone 13,1.1,Ativo,2.87,visualizacao_tela:instalacao,2025-01-19 00:53:19+00
