usuario_id,evento,data_hora,canal,plataforma,marca,modelo,versao_app
5ea1f89d-b990-4f97-b96a-1e4045891797,clique_botao:ouvir_audiobook,2025-02-15 03:54:55+00,mms,iOS,Apple,iPhone SE,2
5ea1f89d-b990-4f97-b96a-1e4045891797,clique_botao:audiobook,2025-02-15 03:59:55+00,mms,iOS,Apple,iPhone SE,2
5ea1f89d-b990-4f97-b96a-1e4045891797,clique_botao:ouvir_audiobook,2025-02-15 04:08:55+00,mms,iOS,Apple,iPhone SE,2
5ea1f89d-b990-4f97-b96a-1e4045891797,clique_botao:audiobook,2025-02-15 04:41:55+00,mms,iOS,Apple,iPhone SE,2
5ea1f89d-b990-4f97-b96a-1e4045891797,clique_botao:ler_minibook,2025-02-15 05:13:55+00,mms,iOS,Apple,iPhone SE,2
5ea1f89d-b990-4f97-b96a-1e4045891797,clique_botao:audiobook,2025-02-15 05:49:55+00,mms,iOS,Apple,iPhone SE,2
5f0411b0-fd2d-4ab2-aa15-4696ea8e3e72,visualizacao_tela:instalacao,2025-03-28 14:03:30+00,push,iOS,Apple,iPhone 13,1
5f0411b0-fd2d-4ab2-aa15-4696ea8e3e72,clique_botao:criar_conta,2025-03-28 14:04:30+00,push,iOS,Apple,iPhone 13,1
5f0411b0-fd2d-4ab2-aa15-4696ea8e3e72,clique_botao:cadastro,2025-03-28 14:06:30+00,push,iOS,Apple,iPhone 13,1
5f0411b0-fd2d-4ab2-aa15-4696ea8e3e72,clique_botao:pin_cadastro,2025-03-28 14:07:30+00,push,iOS,Apple,iPhone 13,1
5f401fa3-ebdc-4003-9ccf-0162e9226b4b,visualizacao_tela:instalacao,2025-03-03 11:25:39+00,sms,Android,LG,Wing,1
5f401fa3-ebdc-4003-9ccf-0162e9226b4b,clique_botao:criar_conta,2025-03-03 11:26:39+00,sms,Android,LG,Wing,1
5f401fa3-ebdc-4003-9ccf-0162e9226b4b,clique_botao:cadastro,2025-03-03 11:31:39+00,sms,Android,LG,Wing,1
5f45e0f9-2175-4b4c-925c-ffaf5862afec,visualizacao_tela:instalacao,2025-01-12 01:20:56+00,email,Android,Motorola,Moto Edge,1.1
5f45e0f9-2175-4b4c-925c-ffaf5862afec,clique_botao:criar_conta,2025-01-12 01:24:56+00,email,Android,Motorola,Moto Edge,1.1
5f45e0f9-2175-4b4c-925c-ffaf5862afec,clique_botao:cadastro,2025-01-12 01:27:56+00,email,Android,Motorola,Moto Edge,1.1
5f45e0f9-2175-4b4c-925c-ffaf5862afec,clique_botao:pin_cadastro,2025-01-12 01:29:56+00,email,Android,Motorola,Moto Edge,1.1
5f4f2327-d520-41bd-bb1d-4dfeb5644683,visualizacao_tela:instalacao,2025-01-03 16:53:04+00,mms,Android,Xiaomi,Mi 11,2
5f56ed1a-6b71-4127-809e-d1371e85d4e8,visualizacao_tela:instalacao,2025-03-20 20:20:16+00,email,Android,Samsung,Galaxy A52,2
5f5fe510-8fce-48fa-857e-c61019a90210,visualizacao_tela:instalacao,2025-02-22 06:57:53+00,sms,Android,LG,K51,2
5f5fe510-8fce-48fa-857e-c61019a90210,clique_botao:criar_conta,2025-02-22 07:02:53+00,sms,Android,LG,K51,2
5f5fe510-8fce-48fa-857e-c61019a90210,clique_botao:cadastro,2025-02-22 07:07:53+00,sms,Android,LG,K51,2
5f5fe510-8fce-48fa-857e-c61019a90210,clique_botao:pin_cadastro,2025-02-22 07:12:53+00,sms,Android,LG,K51,2
5f5fe510-8fce-48fa-857e-c61019a90210,visualizacao_tela:inicio,2025-02-22 07:17:53+00,sms,Android,LG,K51,2
5f5fe510-8fce-48fa-857e-c61019a90210,clique_botao:audiobook,2025-02-22 07:45:53+00,sms,Android,LG,K51,2
5f5fe510-8fce-48fa-857e-c61019a90210,clique_botao:minibook,2025-02-22 07:55:53+00,sms,Android,LG,K51,2
5f5fe510-8fce-48fa-857e-c61019a90210,clique_botao:ler_minibook,2025-02-22 08:16:53+00,sms,Android,LG,K51,2
5f5fe510-8fce-48fa-857e-c61019a90210,clique_botao:ebook,2025-02-22 08:27:53+00,sms,Android,LG,K51,2
5f5fe510-8fce-48fa-857e-c61019a90210,clique_botao:ler_ebook,2025-02-22 08:38:53+00,sms,Android,LG,K51,2
5f5fe510-8fce-48fa-857e-c61019a90210,clique_botao:audiobook,2025-02-22 09:07:53+00,sms,Android,LG,K51,2
5f5fe510-8fce-48fa-857e-c61019a90210,clique_botao:ebook,2025-02-22 09:30:53+00,sms,Android,LG,K51,2
5f5fe510-8fce-48fa-857e-c61019a90210,clique_botao:minibook,2025-02-22 10:04:53+00,sms,Android,LG,K51,2
5f5fe510-8fce-48fa-857e-c61019a90210,clique_botao:ler_minibook,2025-02-22 10:46:53+00,sms,Android,LG,K51,2
5f9a7557-945f-4904-bcb5-9029a1d4038c,visualizacao_tela:instalacao,2025-02-04 03:41:50+00,email,Android,LG,Wing,1.2
5fc11994-7cda-46ca-b166-f386a28297ae,visualizacao_tela:instalacao,2025-01-04 14:45:37+00,push,Android,Samsung,Galaxy A52,2
605064b5-b070-4d3f-b2ee-7b15321fffa3,visualizacao_tela:instalacao,2025-02-20 14:06:39+00,sms,Android,Samsung,Galaxy S21,1.2
605064b5-b070-4d3f-b2ee-7b15321fffa3,clique_botao:criar_conta,2025-02-20 14:09:39+00,sms,Android,Samsung,Galaxy S21,1.2
605064b5-b070-4d3f-b2ee-7b15321fffa3,clique_botao:cadastro,2025-02-20 14:10:39+00,sms,Android,Samsung,Galaxy S21,1.2
624b9410-2f06-49cc-b861-801e39a4e627,visualizacao_tela:instalacao,2025-02-28 09:55:18+00,email,Android,Samsung,Galaxy A52,1
624b9410-2f06-49cc-b861-801e39a4e627,clique_botao:criar_conta,2025-02-28 09:58:18+00,email,Android,Samsung,Galaxy A52,1
624b9410-2f06-49cc-b861-801e39a4e627,clique_botao:cadastro,2025-02-28 10:00:18+00,email,Android,Samsung,Galaxy A52,1
624b9410-2f06-49cc-b861-801e39a4e627,clique_botao:pin_cadastro,2025-02-28 10:05:18+00,email,Android,Samsung,Galaxy A52,1
624b9410-2f06-49cc-b861-801e39a4e627,visualizacao_tela:inicio,2025-02-28 10:06:18+00,email,Android,Samsung,Galaxy A52,1
624b9410-2f06-49cc-b861-801e39a4e627,clique_botao:audiobook,2025-02-28 10:42:18+00,email,Android,Samsung,Galaxy A52,1
624b9410-2f06-49cc-b861-801e39a4e627,clique_botao:minibook,2025-02-28 10:51:18+00,email,Android,Samsung,Galaxy A52,1
6258d417-1bcb-4da9-8f08-e95855554358,visualizacao_tela:instalacao,2025-01-07 21:35:43+00,sms,iOS,Apple,iPhone SE,1
6258d417-1bcb-4da9-8f08-e95855554358,clique_botao:criar_conta,2025-01-07 21:37:43+00,sms,iOS,Apple,iPhone SE,1
6258d417-1bcb-4da9-8f08-e95855554358,clique_botao:cadastro,2025-01-07 21:40:43+00,sms,iOS,Apple,iPhone SE,1
6258d417-1bcb-4da9-8f08-e95855554358,clique_botao:pin_cadastro,2025-01-07 21:44:43+00,sms,iOS,Apple,iPhone SE,1
62634c0a-17cc-4bf0-952e-3ac5a89b2c64,visualizacao_tela:instalacao,2025-03-16 22:58:14+00,email,Android,Motorola,Moto G Power,1.1
62634c0a-17cc-4bf0-952e-3ac5a89b2c64,clique_botao:criar_conta,2025-03-16 23:00:14+00,email,Android,Motorola,Moto G Power,1.1
6278395c-3c50-444a-bcba-2552e7514593,visualizacao_tela:instalacao,2025-02-15 13:54:50+00,email,iOS,Apple,iPhone 13,1.2
6278395c-3c50-444a-bcba-2552e7514593,clique_botao:criar_conta,2025-02-15 13:57:50+00,email,iOS,Apple,iPhone 13,1.2
6278395c-3c50-444a-bcba-2552e7514593,clique_botao:cadastro,2025-02-15 14:01:50+00,email,iOS,Apple,iPhone 13,1.2
6278395c-3c50-444a-bcba-2552e7514593,clique_botao:pin_cadastro,2025-02-15 14:02:50+00,email,iOS,Apple,iPhone 13,1.2
6278395c-3c50-444a-bcba-2552e7514593,visualizacao_tela:inicio,2025-02-15 14:05:50+00,email,iOS,Apple,iPhone 13,1.2
6278395c-3c50-444a-bcba-2552e7514593,clique_botao:audiobook,2025-02-15 14:49:50+00,email,iOS,Apple,iPhone 13,1.2
6278395c-3c50-444a-bcba-2552e7514593,clique_botao:ouvir_audiobook,2025-02-15 15:04:50+00,email,iOS,Apple,iPhone 13,1.2
6278395c-3c50-444a-bcba-2552e7514593,clique_botao:audiobook,2025-02-15 15:56:50+00,email,iOS,Apple,iPhone 13,1.2
6278395c-3c50-444a-bcba-2552e7514593,clique_botao:ouvir_audiobook,2025-02-15 16:13:50+00,email,iOS,Apple,iPhone 13,1.2
6278395c-3c50-444a-bcba-2552e7514593,clique_botao:ler_minibook,2025-02-15 16:59:50+00,email,iOS,Apple,iPhone 13,1.2
6278395c-3c50-444a-bcba-2552e7514593,clique_botao:audiobook,2025-02-15 17:14:50+00,email,iOS,Apple,iPhone 13,1.2
62a46d53-c1ea-4779-97ec-19e45da1ab3a,visualizacao_tela:instalacao,2025-03-20 05:03:24+00,push,iOS,Apple,iPhone 13,1.1
62a46d53-c1ea-4779-97ec-19e45da1ab3a,clique_botao:criar_conta,2025-03-20 05:04:24+00,push,iOS,Apple,iPhone 13,1.1
62a46d53-c1ea-4779-97ec-19e45da1ab3a,clique_botao:cadastro,2025-03-20 05:08:24+00,push,iOS,Apple,iPhone 13,1.1
62d4030c-7449-4c31-aa42-7e09463ca8a7,visualizacao_tela:instalacao,2025-02-14 11:35:23+00,push,iOS,Apple,iPhone 12,1.1
62d4030c-7449-4c31-aa42-7e09463ca8a7,clique_botao:criar_conta,2025-02-14 11:36:23+00,push,iOS,Apple,iPhone 12,1.1
62d4030c-7449-4c31-aa42-7e09463ca8a7,clique_botao:cadastro,2025-02-14 11:38:23+00,push,iOS,Apple,iPhone 12,1.1
62d4030c-7449-4c31-aa42-7e09463ca8a7,clique_botao:pin_cadastro,2025-02-14 11:43:23+00,push,iOS,Apple,iPhone 12,1.1
62d4030c-7449-4c31-aa42-7e09463ca8a7,visualizacao_tela:inicio,2025-02-14 11:47:23+00,push,iOS,Apple,iPhone 12,1.1
62d4030c-7449-4c31-aa42-7e09463ca8a7,clique_botao:minibook,2025-02-14 12:22:23+00,push,iOS,Apple,iPhone 12,1.1
62d4030c-7449-4c31-aa42-7e09463ca8a7,clique_botao:ler_minibook,2025-02-14 12:49:23+00,push,iOS,Apple,iPhone 12,1.1
62d4030c-7449-4c31-aa42-7e09463ca8a7,clique_botao:ebook,2025-02-14 13:12:23+00,push,iOS,Apple,iPhone 12,1.1
62d4030c-7449-4c31-aa42-7e09463ca8a7,clique_botao:ler_ebook,2025-02-14 14:09:23+00,push,iOS,Apple,iPhone 12,1.1
62d4030c-7449-4c31-aa42-7e09463ca8a7,clique_botao:ler_minibook,2025-02-14 14:31:23+00,push,iOS,Apple,iPhone 12,1.1
62d4030c-7449-4c31-aa42-7e09463ca8a7,clique_botao:ouvir_audiobook,2025-02-14 14:40:23+00,push,iOS,Apple,iPhone 12,1.1
62d4030c-7449-4c31-aa42-7e09463ca8a7,clique_botao:minibook,2025-02-14 14:57:23+00,push,iOS,Apple,iPhone 12,1.1
62d4030c-7449-4c31-aa42-7e09463ca8a7,clique_botao:ouvir_audiobook,2025-02-14 15:23:23+00,push,iOS,Apple,iPhone 12,1.1
631fcad0-76b6-41aa-9994-488b202d945d,visualizacao_tela:instalacao,2025-01-09 19:37:42+00,mms,Android,Motorola,Moto Edge,2
631fcad0-76b6-41aa-9994-488b202d945d,clique_botao:criar_conta,2025-01-09 19:40:42+00,mms,Android,Motorola,Moto Edge,2
631fcad0-76b6-41aa-9994-488b202d945d,clique_botao:cadastro,2025-01-09 19:43:42+00,mms,Android,Motorola,Moto Edge,2
63434b95-9f7f-402d-989c-a2152132de9c,visualizacao_tela:instalacao,2025-02-25 10:39:24+00,push,iOS,Apple,iPhone 13,1
6392f6e2-bcb1-482c-ab38-a71c96b3252b,visualizacao_tela:instalacao,2025-02-17 03:20:51+00,push,Android,LG,Wing,1.1
6392f6e2-bcb1-482c-ab38-a71c96b3252b,clique_botao:criar_conta,2025-02-17 03:23:51+00,push,Android,LG,Wing,1.1
6392f6e2-bcb1-482c-ab38-a71c96b3252b,clique_botao:cadastro,2025-02-17 03:26:51+00,push,Android,LG,Wing,1.1
639381cd-4e9a-476c-8d77-74f7c57f09ec,visualizacao_tela:instalacao,2025-02-01 04:37:32+00,email,Android,Motorola,Moto G Stylus,1
639381cd-4e9a-476c-8d77-74f7c57f09ec,clique_botao:criar_conta,2025-02-01 04:41:32+00,email,Android,Motorola,Moto G Stylus,1
639381cd-4e9a-476c-8d77-74f7c57f09ec,clique_botao:cadastro,2025-02-01 04:45:32+00,email,Android,Motorola,Moto G Stylus,1
639381cd-4e9a-476c-8d77-74f7c57f09ec,clique_botao:pin_cadastro,2025-02-01 04:48:32+00,email,Android,Motorola,Moto G Stylus,1
639fe22d-83fc-4867-8438-4c1f70366765,visualizacao_tela:instalacao,2025-01-15 13:43:04+00,mms,iOS,Apple,iPhone 12,1
639fe22d-83fc-4867-8438-4c1f70366765,clique_botao:criar_conta,2025-01-15 13:47:04+00,mms,iOS,Apple,iPhone 12,1
639fe22d-83fc-4867-8438-4c1f70366765,clique_botao:cadastro,2025-01-15 13:50:04+00,mms,iOS,Apple,iPhone 12,1
639fe22d-83fc-4867-8438-4c1f70366765,clique_botao:pin_cadastro,2025-01-15 13:55:04+00,mms,iOS,Apple,iPhone 12,1
639fe22d-83fc-4867-8438-4c1f70366765,visualizacao_tela:inicio,2025-01-15 14:00:04+00,mms,iOS,Apple,iPhone 12,1
639fe22d-83fc-4867-8438-4c1f70366765,clique_botao:ebook,2025-01-15 14:48:04+00,mms,iOS,Apple,iPhone 12,1
639fe22d-83fc-4867-8438-4c1f70366765,clique_botao:ler_ebook,2025-01-15 14:57:04+00,mms,iOS,Apple,iPhone 12,1
639fe22d-83fc-4867-8438-4c1f70366765,clique_botao:ler_ebook,2025-01-15 15:32:04+00,mms,iOS,Apple,iPhone 12,1
639fe22d-83fc-4867-8438-4c1f70366765,clique_botao:ebook,2025-01-15 15:51:04+00,mms,iOS,Apple,iPhone 12,1
639fe22d-83fc-4867-8438-4c1f70366765,clique_botao:ler_ebook,2025-01-15 16:38:04+00,mms,iOS,Apple,iPhone 12,1
63d63215-22df-452e-9cda-4c4a8f53ed1f,visualizacao_tela:instalacao,2025-03-18 08:18:53+00,email,Android,Motorola,Moto G Power,1
63d63215-22df-452e-9cda-4c4a8f53ed1f,clique_botao:criar_conta,2025-03-18 08:23:53+00,email,Android,Motorola,Moto G Power,1
63d63215-22df-452e-9cda-4c4a8f53ed1f,clique_botao:cadastro,2025-03-18 08:28:53+00,email,Android,Motorola,Moto G Power,1
63d63215-22df-452e-9cda-4c4a8f53ed1f,clique_botao:pin_cadastro,2025-03-18 08:32:53+00,email,Android,Motorola,Moto G Power,1
63d63215-22df-452e-9cda-4c4a8f53ed1f,visualizacao_tela:inicio,2025-03-18 08:37:53+00,email,Android,Motorola,Moto G Power,1
63d63215-22df-452e-9cda-4c4a8f53ed1f,clique_botao:minibook,2025-03-18 09:03:53+00,email,Android,Motorola,Moto G Power,1
63d63215-22df-452e-9cda-4c4a8f53ed1f,clique_botao:minibook,2025-03-18 09:38:53+00,email,Android,Motorola,Moto G Power,1
63d63215-22df-452e-9cda-4c4a8f53ed1f,clique_botao:ler_minibook,2025-03-18 09:43:53+00,email,Android,Motorola,Moto G Power,1
63d63215-22df-452e-9cda-4c4a8f53ed1f,clique_botao:ler_ebook,2025-03-18 10:25:53+00,email,Android,Motorola,Moto G Power,1
63d63215-22df-452e-9cda-4c4a8f53ed1f,clique_botao:minibook,2025-03-18 11:00:53+00,email,Android,Motorola,Moto G Power,1
63d63215-22df-452e-9cda-4c4a8f53ed1f,clique_botao:ler_ebook,2025-03-18 11:22:53+00,email,Android,Motorola,Moto G Power,1
63d63215-22df-452e-9cda-4c4a8f53ed1f,clique_botao:minibook,2025-03-18 12:20:53+00,email,Android,Motorola,Moto G Power,1
63d63215-22df-452e-9cda-4c4a8f53ed1f,clique_botao:audiobook,2025-03-18 13:11:53+00,email,Android,Motorola,Moto G Power,1
63dfb531-8ab4-498d-a9bc-ac11c664e887,visualizacao_tela:instalacao,2025-02-09 19:22:18+00,email,Android,Xiaomi,Redmi Note 10,1.2
63dfb531-8ab4-498d-a9bc-ac11c664e887,clique_botao:criar_conta,2025-02-09 19:27:18+00,email,Android,Xiaomi,Redmi Note 10,1.2
63dfb531-8ab4-498d-a9bc-ac11c664e887,clique_botao:cadastro,2025-02-09 19:29:18+00,email,Android,Xiaomi,Redmi Note 10,1.2
647bfe7e-fd90-4352-a6b8-ecc302878ce5,visualizacao_tela:instalacao,2025-02-13 22:58:09+00,push,iOS,Apple,iPhone SE,1.2
647bfe7e-fd90-4352-a6b8-ecc302878ce5,clique_botao:criar_conta,2025-02-13 23:00:09+00,push,iOS,Apple,iPhone SE,1.2
647bfe7e-fd90-4352-a6b8-ecc302878ce5,clique_botao:cadastro,2025-02-13 23:01:09+00,push,iOS,Apple,iPhone SE,1.2
64a702f3-d8ce-4c8f-8c24-829f647d26db,visualizacao_tela:instalacao,2025-03-15 14:16:42+00,email,Android,Motorola,Moto G Stylus,1.1
64a702f3-d8ce-4c8f-8c24-829f647d26db,clique_botao:criar_conta,2025-03-15 14:18:42+00,email,Android,Motorola,Moto G Stylus,1.1
64a702f3-d8ce-4c8f-8c24-829f647d26db,clique_botao:cadastro,2025-03-15 14:21:42+00,email,Android,Motorola,Moto G Stylus,1.1
64a702f3-d8ce-4c8f-8c24-829f647d26db,clique_botao:pin_cadastro,2025-03-15 14:24:42+00,email,Android,Motorola,Moto G Stylus,1.1
64a702f3-d8ce-4c8f-8c24-829f647d26db,visualizacao_tela:inicio,2025-03-15 14:25:42+00,email,Android,Motorola,Moto G Stylus,1.1
64a702f3-d8ce-4c8f-8c24-829f647d26db,clique_botao:audiobook,2025-03-15 15:10:42+00,email,Android,Motorola,Moto G Stylus,1.1
64a702f3-d8ce-4c8f-8c24-829f647d26db,clique_botao:ouvir_audiobook,2025-03-15 15:28:42+00,email,Android,Motorola,Moto G Stylus,1.1
64a702f3-d8ce-4c8f-8c24-829f647d26db,clique_botao:ler_ebook,2025-03-15 16:18:42+00,email,Android,Motorola,Moto G Stylus,1.1
64e89ec7-2154-4266-b78d-b7c59f49e5c1,visualizacao_tela:instalacao,2025-03-23 19:01:50+00,sms,Android,Motorola,Moto G Stylus,1
64e89ec7-2154-4266-b78d-b7c59f49e5c1,clique_botao:criar_conta,2025-03-23 19:06:50+00,sms,Android,Motorola,Moto G Stylus,1
64e89ec7-2154-4266-b78d-b7c59f49e5c1,clique_botao:cadastro,2025-03-23 19:11:50+00,sms,Android,Motorola,Moto G Stylus,1
64e89ec7-2154-4266-b78d-b7c59f49e5c1,clique_botao:pin_cadastro,2025-03-23 19:15:50+00,sms,Android,Motorola,Moto G Stylus,1
653564a7-c515-4ba8-b34e-4664e2be9a04,visualizacao_tela:instalacao,2025-02-09 07:41:35+00,email,iOS,Apple,iPhone 13,2
653564a7-c515-4ba8-b34e-4664e2be9a04,clique_botao:criar_conta,2025-02-09 07:42:35+00,email,iOS,Apple,iPhone 13,2
653c62b0-3a54-456e-a35d-88c62db22854,visualizacao_tela:instalacao,2025-03-22 14:13:23+00,mms,iOS,Apple,iPhone 12,1.2
653c62b0-3a54-456e-a35d-88c62db22854,clique_botao:criar_conta,2025-03-22 14:17:23+00,mms,iOS,Apple,iPhone 12,1.2
653c62b0-3a54-456e-a35d-88c62db22854,clique_botao:cadastro,2025-03-22 14:19:23+00,mms,iOS,Apple,iPhone 12,1.2
656554c0-6fa6-49fe-8945-30dfbf0c5d0d,visualizacao_tela:instalacao,2025-02-06 08:58:33+00,push,Android,LG,Wing,1
656554c0-6fa6-49fe-8945-30dfbf0c5d0d,clique_botao:criar_conta,2025-02-06 09:03:33+00,push,Android,LG,Wing,1
656554c0-6fa6-49fe-8945-30dfbf0c5d0d,clique_botao:cadastro,2025-02-06 09:07:33+00,push,Android,LG,Wing,1
656554c0-6fa6-49fe-8945-30dfbf0c5d0d,clique_botao:pin_cadastro,2025-02-06 09:10:33+00,push,Android,LG,Wing,1
656554c0-6fa6-49fe-8945-30dfbf0c5d0d,visualizacao_tela:inicio,2025-02-06 09:13:33+00,push,Android,LG,Wing,1
656554c0-6fa6-49fe-8945-30dfbf0c5d0d,clique_botao:audiobook,2025-02-06 09:52:33+00,push,Android,LG,Wing,1
656554c0-6fa6-49fe-8945-30dfbf0c5d0d,clique_botao:audiobook,2025-02-06 10:34:33+00,push,Android,LG,Wing,1
656554c0-6fa6-49fe-8945-30dfbf0c5d0d,clique_botao:ouvir_audiobook,2025-02-06 11:18:33+00,push,Android,LG,Wing,1
656554c0-6fa6-49fe-8945-30dfbf0c5d0d,clique_botao:ler_ebook,2025-02-06 12:18:33+00,push,Android,LG,Wing,1
656554c0-6fa6-49fe-8945-30dfbf0c5d0d,clique_botao:audiobook,2025-02-06 12:40:33+00,push,Android,LG,Wing,1
656554c0-6fa6-49fe-8945-30dfbf0c5d0d,clique_botao:audiobook,2025-02-06 13:34:33+00,push,Android,LG,Wing,1
65937c2d-0455-4279-a296-9e62eeead358,visualizacao_tela:instalacao,2025-03-18 00:04:16+00,sms,iOS,Apple,iPhone 12,1.1
65b306a5-5084-4692-b59f-8cad0913a885,visualizacao_tela:instalacao,2025-03-21 20:52:37+00,sms,iOS,Apple,iPhone 13,2
65b306a5-5084-4692-b59f-8cad0913a885,clique_botao:criar_conta,2025-03-21 20:53:37+00,sms,iOS,Apple,iPhone 13,2
65b306a5-5084-4692-b59f-8cad0913a885,clique_botao:cadastro,2025-03-21 20:56:37+00,sms,iOS,Apple,iPhone 13,2
65b306a5-5084-4692-b59f-8cad0913a885,clique_botao:pin_cadastro,2025-03-21 20:59:37+00,sms,iOS,Apple,iPhone 13,2
65b306a5-5084-4692-b59f-8cad0913a885,visualizacao_tela:inicio,2025-03-21 21:03:37+00,sms,iOS,Apple,iPhone 13,2
65b306a5-5084-4692-b59f-8cad0913a885,clique_botao:minibook,2025-03-21 21:16:37+00,sms,iOS,Apple,iPhone 13,2
65b306a5-5084-4692-b59f-8cad0913a885,clique_botao:ler_minibook,2025-03-21 21:33:37+00,sms,iOS,Apple,iPhone 13,2
65b306a5-5084-4692-b59f-8cad0913a885,clique_botao:ebook,2025-03-21 22:09:37+00,sms,iOS,Apple,iPhone 13,2
65b306a5-5084-4692-b59f-8cad0913a885,clique_botao:ler_ebook,2025-03-21 22:26:37+00,sms,iOS,Apple,iPhone 13,2
65b306a5-5084-4692-b59f-8cad0913a885,clique_botao:ebook,2025-03-21 23:11:37+00,sms,iOS,Apple,iPhone 13,2
65b306a5-5084-4692-b59f-8cad0913a885,clique_botao:ler_ebook,2025-03-21 23:18:37+00,sms,iOS,Apple,iPhone 13,2
65b306a5-5084-4692-b59f-8cad0913a885,clique_botao:ler_ebook,2025-03-21 23:23:37+00,sms,iOS,Apple,iPhone 13,2
65b306a5-5084-4692-b59f-8cad0913a885,clique_botao:ouvir_audiobook,2025-03-22 00:19:37+00,sms,iOS,Apple,iPhone 13,2
65b306a5-5084-4692-b59f-8cad0913a885,clique_botao:ebook,2025-03-22 00:44:37+00,sms,iOS,Apple,iPhone 13,2
65b306a5-5084-4692-b59f-8cad0913a885,clique_botao:ler_ebook,2025-03-22 01:03:37+00,sms,iOS,Apple,iPhone 13,2
65b306a5-5084-4692-b59f-8cad0913a885,clique_botao:ler_minibook,2025-03-22 01:49:37+00,sms,iOS,Apple,iPhone 13,2
65de72e9-c9e7-4a27-9e94-7c051bfd5c83,visualizacao_tela:instalacao,2025-03-25 19:52:08+00,sms,Android,LG,Velvet,1
65de72e9-c9e7-4a27-9e94-7c051bfd5c83,clique_botao:criar_conta,2025-03-25 19:56:08+00,sms,Android,LG,Velvet,1
65de72e9-c9e7-4a27-9e94-7c051bfd5c83,clique_botao:cadastro,2025-03-25 20:00:08+00,sms,Android,LG,Velvet,1
65de72e9-c9e7-4a27-9e94-7c051bfd5c83,clique_botao:pin_cadastro,2025-03-25 20:05:08+00,sms,Android,LG,Velvet,1
65de72e9-c9e7-4a27-9e94-7c051bfd5c83,visualizacao_tela:inicio,2025-03-25 20:09:08+00,sms,Android,LG,Velvet,1
65de72e9-c9e7-4a27-9e94-7c051bfd5c83,clique_botao:ebook,2025-03-25 20:23:08+00,sms,Android,LG,Velvet,1
65de72e9-c9e7-4a27-9e94-7c051bfd5c83,clique_botao:ler_ebook,2025-03-25 20:32:08+00,sms,Android,LG,Velvet,1
65de72e9-c9e7-4a27-9e94-7c051bfd5c83,clique_botao:minibook,2025-03-25 21:00:08+00,sms,Android,LG,Velvet,1
65de72e9-c9e7-4a27-9e94-7c051bfd5c83,clique_botao:ler_minibook,2025-03-25 21:06:08+00,sms,Android,LG,Velvet,1
65de72e9-c9e7-4a27-9e94-7c051bfd5c83,clique_botao:ebook,2025-03-25 21:27:08+00,sms,Android,LG,Velvet,1
65de72e9-c9e7-4a27-9e94-7c051bfd5c83,clique_botao:ebook,2025-03-25 21:47:08+00,sms,Android,LG,Velvet,1
65ed5745-f53e-4643-b40b-8d0e8f70c487,visualizacao_tela:instalacao,2025-01-16 15:44:11+00,email,Android,LG,Wing,1.1
65ed5745-f53e-4643-b40b-8d0e8f70c487,clique_botao:criar_conta,2025-01-16 15:49:11+00,email,Android,LG,Wing,1.1
65ed5745-f53e-4643-b40b-8d0e8f70c487,clique_botao:cadastro,2025-01-16 15:54:11+00,email,Android,LG,Wing,1.1
65ed5745-f53e-4643-b40b-8d0e8f70c487,clique_botao:pin_cadastro,2025-01-16 15:55:11+00,email,Android,LG,Wing,1.1
65ed5745-f53e-4643-b40b-8d0e8f70c487,visualizacao_tela:inicio,2025-01-16 15:57:11+00,email,Android,LG,Wing,1.1
65ed5745-f53e-4643-b40b-8d0e8f70c487,clique_botao:minibook,2025-01-16 16:52:11+00,email,Android,LG,Wing,1.1
65ed5745-f53e-4643-b40b-8d0e8f70c487,clique_botao:ler_minibook,2025-01-16 17:20:11+00,email,Android,LG,Wing,1.1
65ed5745-f53e-4643-b40b-8d0e8f70c487,clique_botao:minibook,2025-01-16 17:56:11+00,email,Android,LG,Wing,1.1
65ed5745-f53e-4643-b40b-8d0e8f70c487,clique_botao:ler_minibook,2025-01-16 18:22:11+00,email,Android,LG,Wing,1.1
65ed5745-f53e-4643-b40b-8d0e8f70c487,clique_botao:audiobook,2025-01-16 19:06:11+00,email,Android,LG,Wing,1.1
65ed5745-f53e-4643-b40b-8d0e8f70c487,clique_botao:ouvir_audiobook,2025-01-16 19:17:11+00,email,Android,LG,Wing,1.1
65ed5745-f53e-4643-b40b-8d0e8f70c487,clique_botao:ler_ebook,2025-01-16 19:57:11+00,email,Android,LG,Wing,1.1
65ed5745-f53e-4643-b40b-8d0e8f70c487,clique_botao:ouvir_audiobook,2025-01-16 20:38:11+00,email,Android,LG,Wing,1.1
65ed5745-f53e-4643-b40b-8d0e8f70c487,clique_botao:ouvir_audiobook,2025-01-16 21:32:11+00,email,Android,LG,Wing,1.1
65ee4f7a-8a44-4ee1-b050-c55d9ae7a2fc,visualizacao_tela:instalacao,2025-02-16 11:57:13+00,sms,Android,Xiaomi,Mi 11,1.2
65ee4f7a-8a44-4ee1-b050-c55d9ae7a2fc,clique_botao:criar_conta,2025-02-16 12:02:13+00,sms,Android,Xiaomi,Mi 11,1.2
65ee4f7a-8a44-4ee1-b050-c55d9ae7a2fc,clique_botao:cadastro,2025-02-16 12:04:13+00,sms,Android,Xiaomi,Mi 11,1.2
