usuario_id,data,ano,mes,dia,dia_semana,hora
994b2f05-60e2-42e6-9686-d3b4fab305a4,2025-02-23,2025,2,23,0,15
9961225a-186b-4460-8574-7af8a4d0321b,2025-03-18,2025,3,18,2,16
998dbd6d-9fac-4397-a1f9-10145ca85c8e,2025-02-08,2025,2,8,6,8
99928f5a-f491-4cc8-9db4-d442ace872fc,2025-03-13,2025,3,13,4,3
99c4d637-d8f8-4e35-a769-dfac22b738ba,2025-02-22,2025,2,22,6,0
99df9f6b-67fd-41c1-a00d-fa4525466966,2025-01-02,2025,1,2,4,10
9a169f3c-029b-438d-b154-c41796cf6c1b,2025-01-05,2025,1,5,0,0
9ad85d4c-8518-483d-9f06-5b6449fb4816,2025-03-25,2025,3,25,2,10
9aecaf9c-0ee6-4c53-9140-909eab752e59,2025-02-27,2025,2,27,4,19
9b6e256d-80bc-486a-ae3f-2ecf0a685051,2025-01-06,2025,1,6,1,9
9bcafcb6-1a7b-4f44-b813-7efa7c4b0e88,2025-02-10,2025,2,10,1,23
9c06781f-a50e-40ec-8fd6-3f0f25b8329c,2025-01-22,2025,1,22,3,21
9c1b3912-5ddd-4da3-91bb-67afd07151da,2025-01-03,2025,1,3,5,18
9c3830a4-f3e7-4d55-b1ba-56627935eca1,2025-01-21,2025,1,21,2,1
9c7b8a8d-3b52-4904-8f7a-537dec2d30d6,2025-03-12,2025,3,12,3,14
9ca3981e-b9de-42c1-85f8-61000b1a2d44,2025-01-07,2025,1,7,2,22
9d7dad01-3f3d-4b67-92f4-de5fc004fd5d,2025-02-25,2025,2,25,2,18
9db89964-629e-43d4-8c3b-9e92e988e9c4,2025-03-09,2025,3,9,0,23
9ed2f639-8f9c-445b-bf94-a01e8c57ca10,2025-03-28,2025,3,28,5,23
9eee553f-c8b0-4a52-8be9-3701bcba5d61,2025-01-09,2025,1,9,4,20
9f1a9201-87c9-47f3-88fa-a7d6fafa2082,2025-03-14,2025,3,14,5,1
9f301dc2-0322-4b6c-ae99-36e66c054ed0,2025-03-12,2025,3,12,3,21
9f51875f-053f-4d18-8ab6-9a15eb7d3588,2025-02-13,2025,2,13,4,20
9f6bd21d-a679-4c1d-9642-f5945cd781b6,2025-03-25,2025,3,25,2,2
9f87eb03-2d76-4885-8001-459f14d603c5,2025-03-16,2025,3,16,0,2
9fc93901-7905-457a-9a89-80eb7608ca8d,2025-03-18,2025,3,18,2,11
a0073914-50f8-4c73-a3f3-abae9c0f7180,2025-01-14,2025,1,14,2,16
a0484057-40de-404f-9df1-5e60c7055e6c,2025-02-06,2025,2,6,4,7
a08c7975-82cf-4fae-b44b-3f4a7b905105,2025-02-04,2025,2,4,2,6
a139069e-feac-40f3-8c3e-265bcd9cf164,2025-03-23,2025,3,23,0,17
a1b82f3d-4b37-42e6-bcb9-d08cf7524651,2025-03-25,2025,3,25,2,23
a1da2ac0-2c8c-459e-88a7-99207549a541,2025-03-15,2025,3,15,6,5
a1f19a10-d300-4fcf-aaf9-698e14e1b3f3,2025-02-12,2025,2,12,3,7
a21d318b-5a89-4f32-87a5-f454de07ee09,2025-03-15,2025,3,15,6,19
a251d604-61b6-4750-926e-de86839ebf31,2025-02-28,2025,2,28,5,19
a2d5e90d-a2c2-43cb-a8a2-65bcc83213eb,2025-01-15,2025,1,15,3,16
a336c235-9d1a-4e3d-8d75-583b3753288c,2025-03-10,2025,3,10,1,0
a33c7cc9-113c-4232-acc1-747a313cae91,2025-02-22,2025,2,22,6,8
a3a1eacb-aa2f-4ede-a062-4f4a1f1dd6e0,2025-01-16,2025,1,16,4,7
a3aa8c2f-915e-409a-b048-674cac835362,2025-02-11,2025,2,11,2,10
a3cd6437-0cea-4b58-b7c6-f6ecafd7c458,2025-03-08,2025,3,8,6,21
a420d08f-7d1c-4c84-ad82-b8121f8f6907,2025-01-03,2025,1,3,5,3
a5139b86-21e2-4815-8aac-435bef77f375,2025-02-05,2025,2,5,3,10
a54f466e-0f73-40b9-b4ea-086c51812c04,2025-02-04,2025,2,4,2,8
a5a767ba-363f-4f80-93e6-f027d4d0e8cd,2025-03-25,2025,3,25,2,7
a6cdddd9-b934-4b41-86f5-3db402c1e633,2025-01-26,2025,1,26,0,8
a6ef31d5-8def-4b15-996b-cdb67fa4fe9a,2025-01-09,2025,1,9,4,23
a7485597-8254-4c17-8f34-7206dbbe8b0a,2025-03-02,2025,3,2,0,16
a7695bfc-e857-4279-a53d-538e7a416ea4,2025-02-11,2025,2,11,2,16
a7c8fa41-caa1-45d9-b995-86e98c3d8d0e,2025-01-04,2025,1,4,6,17
a812b7c0-ff72-4eec-9f11-2ef3cf1b8972,2025-03-29,2025,3,29,6,23
a83f9b57-9c45-4360-be29-6ef6c834f825,2025-02-05,2025,2,5,3,0
a8656e5d-f01b-4886-9f7d-455e1de36102,2025-02-08,2025,2,8,6,23
a86f2618-b2a3-4b0a-b9a2-1bcaf271b589,2025-01-06,2025,1,6,1,3
a8b1b721-99fc-4912-9e1d-c4ca99ece176,2025-01-16,2025,1,16,4,19
a907415f-94c9-4c91-80b2-489759866661,2025-03-29,2025,3,29,6,22
a92f758a-0aa8-49ac-a3f0-5ff635e8a66c,2025-02-07,2025,2,7,5,13
a9ed39c2-bd30-4b56-8cb6-c0ed361aa1cd,2025-02-10,2025,2,10,1,12
a9ed6595-5287-47b2-bd2c-079dc82074e0,2025-03-29,2025,3,29,6,15
aa019d61-d728-4a01-9c97-58ab8fae3097,2025-03-15,2025,3,15,6,22
aa21140b-1965-4534-8f4e-77284a0441ad,2025-03-18,2025,3,18,2,17
aac5cb2e-edfe-4bb3-9ef7-fe6fb2c29a24,2025-01-24,2025,1,24,5,1
ab17a440-2600-47e9-a3c6-59e394d3a270,2025-02-10,2025,2,10,1,18
ab31e924-e042-430b-af90-a7373b79fb92,2025-02-07,2025,2,7,5,0
abe9b67c-714d-4fd9-8368-853317f67093,2025-02-13,2025,2,13,4,6
abf5bb1f-a82c-40c9-b82d-334c33c34b15,2025-02-13,2025,2,13,4,6
ac755ad3-24e0-402f-884e-c1271e883449,2025-02-01,2025,2,1,6,23
acb4ef65-c7b6-4153-9466-091df60f7ab5,2025-02-22,2025,2,22,6,17
accea75e-06f6-4d52-b475-ffb09a9d3536,2025-03-19,2025,3,19,3,3
ad163e0d-3023-4f3a-9706-fbd4131145bf,2025-02-17,2025,2,17,1,23
ad8bf3ad-2463-45f8-ab1b-5b42b07028d0,2025-02-01,2025,2,1,6,8
ad9e1003-3229-46bd-a6c5-cb254d87a28d,2025-02-02,2025,2,2,0,7
ada6d479-cc04-4590-a4d4-6d4f3921feb1,2025-03-22,2025,3,22,6,13
adb80924-47da-487d-9ebf-44ee96d049d5,2025-03-21,2025,3,21,5,23
aeb8446f-1ebc-47fe-a050-b5796365f4a5,2025-03-11,2025,3,11,2,4
af53e21b-f545-4a34-ba86-2770e6ec7876,2025-02-08,2025,2,8,6,20
af664d01-501a-404a-9964-1ec160110c40,2025-02-25,2025,2,25,2,11
afb69869-1e95-4ca0-9456-52a23cb9011b,2025-02-12,2025,2,12,3,9
b0721bc1-af98-41db-b83c-e4ad89b43a9b,2025-03-17,2025,3,17,1,13
b1307bca-d084-4b6f-a1e8-f0a39ebe6de1,2025-03-29,2025,3,29,6,16
b1c36994-4782-4b05-a141-bc78dd77dd85,2025-03-03,2025,3,3,1,3
b23d56d4-1b83-46cd-aa95-680a39089bd3,2025-03-12,2025,3,12,3,1
b23ffd9f-538d-4782-9118-dc122f19c292,2025-01-16,2025,1,16,4,17
b242706d-bec9-4fd9-adfa-b4ff4b053275,2025-01-31,2025,1,31,5,20
b2c7e84f-f136-4621-895b-a9fd42fabdb8,2025-01-30,2025,1,30,4,5
b2e347f4-011c-4b67-869e-47dda3298bbe,2025-03-19,2025,3,19,3,1
b2e9296a-36a5-4442-8fea-fc59f862991b,2025-01-15,2025,1,15,3,1
b2ed6d75-6687-428c-9d71-e33b689ad3fe,2025-02-09,2025,2,9,0,16
b336dafa-76c2-49d5-b870-da02be87a225,2025-03-23,2025,3,23,0,19
b397b5aa-52af-4cc2-a781-e578e63f8dae,2025-02-16,2025,2,16,0,6
b3aa1b1f-f57b-42b1-a3e7-8221fea2cf1d,2025-03-17,2025,3,17,1,6
b3f1a3f6-2301-4204-a1dd-ad5f3aef32be,2025-01-23,2025,1,23,4,14
b4a3e4c5-d70b-499b-8129-69c75803ee16,2025-02-25,2025,2,25,2,4
b4acc992-9007-4817-aab8-6645312b5da3,2025-02-19,2025,2,19,3,21
b4d0385c-06de-4b7f-81c6-70f6aef40e7c,2025-03-02,2025,3,2,0,22
b4f393bd-438d-47c0-9e38-c51c5211b6e0,2025-03-25,2025,3,25,2,12
b5797f3d-d990-4c9c-9a0a-a99672f222cc,2025-02-16,2025,2,16,0,19
b5c7b105-0cc3-459b-93e6-12cd5f83a049,2025-01-29,2025,1,29,3,1
b5f8d83c-8eec-4fb2-90ee-0af11068b34d,2025-03-10,2025,3,10,1,19
b6cb3e75-55ad-4417-8a0c-b0e622a248cc,2025-03-27,2025,3,27,4,1
b7319d1b-2d9c-489c-8f73-cdff420447ac,2025-02-05,2025,2,5,3,20
b734b04f-fd64-436f-98e5-5df265a4713c,2025-03-02,2025,3,2,0,8
b7e88e14-6d4b-4b31-bfe9-ceda9ac2d5e0,2025-03-04,2025,3,4,2,23
b7f1fb1f-a4fa-412a-ab9b-05a6c23cdc2f,2025-02-06,2025,2,6,4,13
b7f3a917-9636-4a07-8b22-56589ea5e091,2025-03-28,2025,3,28,5,15
b8f1fb5a-ae9d-490c-b05b-a3f5e34766cb,2025-03-23,2025,3,23,0,7
b90b066f-2aa2-4d5c-ad63-45c1447f5c13,2025-03-13,2025,3,13,4,23
b934ee9e-e518-4a73-9ffe-071426be275f,2025-03-27,2025,3,27,4,8
b9999fe9-409f-45d0-9e53-ac750a078719,2025-02-24,2025,2,24,1,8
b9c755a9-d36d-4d5c-b2ca-51620714de8c,2025-03-11,2025,3,11,2,4
ba348eb9-ef63-4777-85a0-aea47088a6fe,2025-03-10,2025,3,10,1,18
ba527d8e-a539-4860-9f32-d773b1e621ef,2025-01-30,2025,1,30,4,20
ba6686dd-6fc8-4056-960b-b17caf11f18d,2025-01-09,2025,1,9,4,18
bb18c6ad-dd79-4753-8b1a-718b3f4e9c0c,2025-03-24,2025,3,24,1,21
bb300718-873f-411d-992f-fb1db12e62a4,2025-01-28,2025,1,28,2,9
bbaa29a3-3021-436e-a1e8-0d17678a84e2,2025-02-08,2025,2,8,6,8
bc4d7902-956d-4746-93f9-a6cbbdec4755,2025-01-04,2025,1,4,6,11
bc5e5b99-216a-48ca-aad8-9e28edeb4d9c,2025-02-16,2025,2,16,0,15
bcb05ec9-a1a8-4ac2-8ff9-8f6a9036ddd3,2025-01-31,2025,1,31,5,20
bd826d79-57a6-4ec7-85b2-facd1f4d782f,2025-03-09,2025,3,9,0,17
beddac8a-d21a-4e01-8d90-db3671e89046,2025-01-09,2025,1,9,4,16
bf13c8bc-69d3-41a8-92d7-c1b79915906b,2025-03-15,2025,3,15,6,6
bf93c100-b9c3-45cd-8431-36fa1b88aac0,2025-02-05,2025,2,5,3,16
bfc60785-9c67-42c1-afaf-03ad9c595006,2025-03-15,2025,3,15,6,21
bfcf76ae-b86e-45f1-991c-67e0cc758d2c,2025-02-04,2025,2,4,2,16
c0cec131-671b-4799-8277-1bb3ea1c45a5,2025-02-09,2025,2,9,0,5
c0fbf9ec-e661-4cfe-aaac-175c63bded01,2025-02-06,2025,2,6,4,9
c0fca99f-479c-48eb-8479-f14ec7e16b63,2025-03-27,2025,3,27,4,2
c10ad797-3160-4110-b11d-503d82302902,2025-02-01,2025,2,1,6,7
c17effed-a933-48ee-9821-306152b0b529,2025-03-01,2025,3,1,6,9
c18c1e96-5305-4422-b476-3bc581270941,2025-01-20,2025,1,20,1,5
c1ad83aa-8757-4a1f-a136-a1be974dd528,2025-03-07,2025,3,7,5,6
c1f23f38-1cfc-430d-9c57-5907c7f11cd5,2025-02-25,2025,2,25,2,18
c2eeb1a9-52b3-464a-9283-007e18de2c5e,2025-02-12,2025,2,12,3,19
c2fd3a3f-35bd-474e-ba42-888af921a6fe,2025-01-06,2025,1,6,1,0
c352bc0f-8b50-40f8-8c99-8205641a9e72,2025-01-10,2025,1,10,5,22
c487baed-6f8f-43cd-a065-b8bed84feabb,2025-03-20,2025,3,20,4,22
c4db5c95-b51e-484f-9123-7a29ed9e421f,2025-02-05,2025,2,5,3,20
c4eb3c57-d145-4826-900a-9d9ab309f913,2025-02-27,2025,2,27,4,6
c55be2ef-b592-4c97-a77e-251b77d307e1,2025-03-02,2025,3,2,0,3
c5d31c5e-966f-445b-b3a6-72b4d89b9f3a,2025-03-15,2025,3,15,6,18
c60546ad-3f7f-4a53-89f7-a4215a466146,2025-01-25,2025,1,25,6,13
c608e536-5f34-43fa-82ae-7f4aa9c8c688,2025-01-05,2025,1,5,0,7
c641156f-5fe6-4149-a82c-037377010ad9,2025-01-24,2025,1,24,5,21
c6e992f0-682b-4cb5-af4d-7abb6740e862,2025-02-14,2025,2,14,5,2
c7147b36-9f44-47e0-ab34-496cfdea1096,2025-01-05,2025,1,5,0,14
c75d2df4-7d91-4c38-b0e5-88c9c3d386c1,2025-03-30,2025,3,30,0,5
c7933e0a-bb26-488e-a04f-aeccb2cd4f17,2025-03-02,2025,3,2,0,8
c7ee8348-7fd9-4183-9ac6-2c9612e7b792,2025-03-27,2025,3,27,4,21
c848cc51-899b-4d25-b910-0b85049f893c,2025-03-10,2025,3,10,1,14
c8717082-5d12-45fd-98f1-432831a564f2,2025-02-07,2025,2,7,5,19
c8ac4914-cab1-4f53-a15b-24a53b6d3c28,2025-02-07,2025,2,7,5,2
c8b18c01-3d91-49ab-918f-eb7f599a75f4,2025-02-15,2025,2,15,6,4
c8ced0f7-6e49-4330-9714-e1ad487f98db,2025-01-06,2025,1,6,1,17
c90b5c99-1232-48ec-bc0a-5ed23da15e4c,2025-03-07,2025,3,7,5,17
c92a147d-b6aa-4609-bae2-fe310de94dd5,2025-02-19,2025,2,19,3,1
c9362752-0456-4e01-b05e-f0bd080dca17,2025-01-03,2025,1,3,5,4
c964ebf7-bc7e-456c-86ff-1d01fe7163bb,2025-02-10,2025,2,10,1,5
c991335f-de7e-4008-98bf-4be374796d6d,2025-02-09,2025,2,9,0,1
c9b81663-1ae0-468b-9490-fc098811ebf5,2025-03-19,2025,3,19,3,1
c9c58d53-b34f-466c-ac61-7f7a3698007a,2025-03-11,2025,3,11,2,23
c9dcbfd9-c5be-4aac-bfeb-d0c9cab0e74b,2025-03-30,2025,3,30,0,22
ca22be34-02d1-4660-a0a0-11d3f8e0872e,2025-01-25,2025,1,25,6,8
ca2b6389-20ba-4859-84ac-4e9027efabd9,2025-02-07,2025,2,7,5,8
cad4ffdc-2293-414e-b961-2c323de39d0c,2025-02-13,2025,2,13,4,13
cb385f3b-13c3-40de-a262-6e1208174722,2025-02-07,2025,2,7,5,12
cb4bc69e-9b20-40bb-93c0-fe1665337785,2025-01-16,2025,1,16,4,23
cb92b89f-e7ce-4844-9650-04fba150af17,2025-02-19,2025,2,19,3,16
cbd217f5-f717-44a8-b102-7c73eebee826,2025-01-03,2025,1,3,5,3
cbdf1867-2162-455f-b9f0-9c6c84457df0,2025-02-04,2025,2,4,2,17
cbe0718c-721d-44e7-b151-933e1d404566,2025-01-16,2025,1,16,4,11
cbf3acc9-e400-4aa5-8639-62d45b762f2e,2025-01-15,2025,1,15,3,9
cc2c9e13-8771-435e-8309-4ff127b62397,2025-03-02,2025,3,2,0,17
cc31b2e2-125c-40a2-9d02-7c0651d4de6f,2025-03-17,2025,3,17,1,16
cc4007c4-a515-41cb-90e8-97bc843d671e,2025-01-26,2025,1,26,0,23
cc6d77fe-c18d-484c-9f18-33437a329730,2025-03-10,2025,3,10,1,7
ccb8d9c3-cbba-454a-8198-7ad1b78622ef,2025-01-10,2025,1,10,5,23
ccd0e16b-ecd2-4203-aafb-0241255f868e,2025-01-04,2025,1,4,6,15
ccd466fa-ceb5-4a7b-9620-cc55dacdcabb,2025-03-17,2025,3,17,1,16
cd03c566-c713-42dd-840b-0932830d749c,2025-02-12,2025,2,12,3,1
cd153332-0e5d-4e78-bf25-99445e7fb117,2025-03-15,2025,3,15,6,2
cd402d52-e0d9-417c-9701-47eea476039d,2025-03-20,2025,3,20,4,9
cd547e79-893f-48bd-a8b9-aa98ad4c146f,2025-01-02,2025,1,2,4,3
cd8210d6-dd02-4dc7-8c87-a5e267b41d55,2025-01-20,2025,1,20,1,13
cdc1057a-389a-4e22-96db-c0ccbf7154a3,2025-02-15,2025,2,15,6,8
cdcb2abd-07bc-4e31-8f50-ccf3c1d6e2fe,2025-01-08,2025,1,8,3,14
cdcb437d-6c80-4fb5-9a98-187f781bf320,2025-01-16,2025,1,16,4,3
cdd1770a-d393-4ace-b839-36603da2f247,2025-01-10,2025,1,10,5,3
cde3214a-0a42-4139-a422-04d5abde0125,2025-01-09,2025,1,9,4,3
ce36451e-bc6d-4b72-934f-e8663d4f1301,2025-03-16,2025,3,16,0,2
ce5f9b6c-704a-47b3-8e03-57cfac15f415,2025-03-12,2025,3,12,3,20
ce600698-1016-4755-a2e4-bcfc0851c06e,2025-02-01,2025,2,1,6,3
ce6c82b2-a64e-4fa1-a4b0-0a46fedd5806,2025-03-10,2025,3,10,1,19
ced0e5f9-4b39-46b5-8b2e-73b4d4564bbb,2025-01-08,2025,1,8,3,19
cf323c97-7adc-4640-85ee-f0e9471b095f,2025-01-21,2025,1,21,2,7
cf628548-7df4-4404-8d03-425194b77f35,2025-02-25,2025,2,25,2,3
cf62c05d-e886-490c-bd07-deac63723f92,2025-02-12,2025,2,12,3,6
d01e26a6-50bf-42fe-a4bb-bbf79d9cafff,2025-02-12,2025,2,12,3,16
d040eb68-729c-4fcb-ae3d-1983cc91fef5,2025-02-21,2025,2,21,5,3
d098839a-e19e-4784-9bb8-c962fde5a96b,2025-03-11,2025,3,11,2,17
d0ab24d1-a0be-43db-aa21-a725112bbeae,2025-01-27,2025,1,27,1,7
d11fa2ec-f99b-4eeb-883e-de756b900b8e,2025-01-17,2025,1,17,5,11
d1652197-01dd-49db-bee4-5b0714cc43ff,2025-02-03,2025,2,3,1,3
d18447c1-e14b-4ddd-aa8a-c1c38a7b35c7,2025-02-14,2025,2,14,5,18
d1926e38-4ad3-45d9-9090-188f12430e79,2025-01-17,2025,1,17,5,1
d1a8f015-817d-4a6f-8516-954adaa3cc69,2025-01-11,2025,1,11,6,5
d1bc1490-57e5-4f6b-b8be-b7ad95a94924,2025-02-23,2025,2,23,0,16
d2338595-06c0-46f7-bf9c-11528a35dfdd,2025-03-17,2025,3,17,1,22
d28e6c00-b216-4199-91a6-73214b943ef8,2025-03-08,2025,3,8,6,9
d2b1e162-d878-4348-8aba-31575afb83dd,2025-01-08,2025,1,8,3,4
d2ddd0a9-f1ab-4490-8c22-1893104f55df,2025-02-19,2025,2,19,3,9
d2fc15bc-af45-4b17-a4bc-57e9aac5f786,2025-03-01,2025,3,1,6,12
d35f9feb-5496-418b-808e-086c984cb047,2025-01-13,2025,1,13,1,17
d3a7d313-9d11-483e-a91c-490f106a37cb,2025-01-30,2025,1,30,4,14
d4388746-786c-4718-9cf2-c24893bf5af1,2025-03-19,2025,3,19,3,12
d4aa523c-8c98-41d8-8de3-69bb5eac670f,2025-02-08,2025,2,8,6,13
d5279a1f-550d-4067-9569-44c1317ed9a2,2025-01-31,2025,1,31,5,7
d5c4ce15-e654-4f45-b24d-7d7683333b23,2025-03-23,2025,3,23,0,3
d66f93c9-5d00-420f-9489-4f8b37279a7b,2025-03-02,2025,3,2,0,13
d6764c13-3eb5-49d3-a2f2-7c5827a250cc,2025-02-07,2025,2,7,5,13
d6da474e-c7e4-4296-a1fa-7474cf2506dc,2025-01-19,2025,1,19,0,12
d73b7fec-a2d7-49de-8a75-889b4fa185e5,2025-03-20,2025,3,20,4,14
d7d59345-1177-4ad8-a0a0-b598b5807b32,2025-02-14,2025,2,14,5,5
d8973978-f95e-4f55-bc13-0496116ad532,2025-01-05,2025,1,5,0,21
d8988049-c65e-4834-b287-bb3d936586eb,2025-02-01,2025,2,1,6,2
d8c8ec46-3b3a-414c-8185-7c8168115494,2025-02-24,2025,2,24,1,9
d994362c-3459-42b1-b93d-cb9333232aae,2025-01-22,2025,1,22,3,11
da7426e7-4024-4390-b086-9e40bed770fd,2025-03-05,2025,3,5,3,12
db46f814-1e19-4ba4-a93a-0e90a7b8d97b,2025-03-21,2025,3,21,5,18
db6a3ff8-375a-4a07-853a-5077a7ed511c,2025-01-05,2025,1,5,0,10
dbb891e3-69f7-4b0b-95c9-c91d6c9ca2b1,2025-02-08,2025,2,8,6,16
dbf3acb8-815f-47b1-bf2c-68fb13ca747e,2025-03-07,2025,3,7,5,23
dc34db18-7a90-42b5-9a58-d0d86a1f3a99,2025-02-21,2025,2,21,5,2
dccb5ab9-a749-4f16-bc51-34572356d314,2025-01-12,2025,1,12,0,22
dcceab44-d7e6-4467-a88c-0065667dbbf6,2025-02-10,2025,2,10,1,12
dcda0b8c-44f9-4dc3-83c6-a30c17bf71e4,2025-02-01,2025,2,1,6,2
dcdb69ae-edc1-4f91-94b8-4631d93de7cb,2025-01-09,2025,1,9,4,12
dcdff191-8e4f-4672-aa21-61ddd6e16b65,2025-01-14,2025,1,14,2,17
ddc289c1-42d3-4288-a0f8-a5bd01cdccf4,2025-03-27,2025,3,27,4,2
de4583ff-51a8-4297-8a04-2f4c12f9c778,2025-03-12,2025,3,12,3,9
de893431-5b48-4fd9-8e40-af9d6b241f8f,2025-02-22,2025,2,22,6,9
debe7234-2895-4e57-808a-1708eea0b6d2,2025-03-30,2025,3,30,0,12
df071540-44e9-4db1-ae89-9c8f9af05f98,2025-02-11,2025,2,11,2,12
df083b07-d54d-45ab-985f-d21c9f0c0ef7,2025-01-15,2025,1,15,3,22
df2fa2f6-13d1-445f-bd07-8cb3d554f313,2025-03-28,2025,3,28,5,2
df9c4dda-ca2e-46a0-b898-739972372236,2025-01-04,2025,1,4,6,12
dfc85cba-692a-458a-abd1-2e485be3a3ac,2025-02-11,2025,2,11,2,4
e02238fc-e4dc-48e0-8360-e734de794456,2025-01-08,2025,1,8,3,19
e0568ca0-c786-4100-b0f7-a357b33909cb,2025-02-25,2025,2,25,2,5
e0a1719a-6b2d-4483-a93d-3f36233a4815,2025-03-12,2025,3,12,3,9
e0bd078b-313d-4028-aff2-8a6978f928c0,2025-01-04,2025,1,4,6,22
e0d9723e-5ff3-4fec-940b-5080b1c808fe,2025-01-05,2025,1,5,0,20
e0eeadd8-752b-4b92-aa6d-6867d9ac854a,2025-02-12,2025,2,12,3,21
e1060d37-be03-49ae-97ae-1aa752fb66db,2025-02-08,2025,2,8,6,11
e123e5d7-2d30-4a9d-a417-639d6b373cef,2025-01-03,2025,1,3,5,8
e1741d9d-da17-4fd1-b428-95ecde4392ae,2025-01-13,2025,1,13,1,9
e1847c7a-6f55-4c08-9726-74bf081428ae,2025-03-01,2025,3,1,6,11
e185650b-b5e7-4780-a6e1-bf06f06a6979,2025-01-05,2025,1,5,0,18
e1a02073-158d-49f8-ad93-06a08d1c4db2,2025-01-17,2025,1,17,5,2
e1a8bfe1-6838-4f2f-bcd6-8afe53b887a3,2025-03-18,2025,3,18,2,23
e30dcea8-343a-4c68-ae1a-c846a5709b73,2025-03-24,2025,3,24,1,4
e4b08da6-651b-4c91-b365-ed09710d4785,2025-03-10,2025,3,10,1,6
e4c570b5-1c10-4232-b052-ed78a34b251d,2025-03-10,2025,3,10,1,8
e4df3014-ca9a-4906-84d6-4915d0fd2e61,2025-01-20,2025,1,20,1,18
e58bc36f-c9b1-4e41-a3f2-73db8a46e3a8,2025-02-08,2025,2,8,6,0
e5c05c45-4e09-42b8-b8cd-9c07ec3796d6,2025-02-04,2025,2,4,2,10
e5fe6181-1170-4a17-8f3d-c4970c2875e4,2025-01-28,2025,1,28,2,12
e5ff3f77-4969-4f7a-92bf-5bd401c90b5c,2025-03-06,2025,3,6,4,13
e6081be7-a901-402d-b9af-ff9285bd52a1,2025-01-12,2025,1,12,0,9
e6a81de5-5a94-429c-956c-b690e034bc8d,2025-01-16,2025,1,16,4,12
e6b22da3-9f52-4bcc-b710-659ade05b3b8,2025-03-01,2025,3,1,6,16
e6d4768a-1a0f-4757-b037-2c1e27a9c9ea,2025-02-04,2025,2,4,2,18
e6db0837-bdd5-44a7-9ce7-22bf25511ca3,2025-01-13,2025,1,13,1,15
e725c87e-54d3-4651-85af-4768844a6598,2025-01-26,2025,1,26,0,19
e79fe913-857b-4ac5-b58b-f17c415628d1,2025-01-21,2025,1,21,2,0
e7b9665c-f8de-4751-9b89-48880c8becb4,2025-02-20,2025,2,20,4,2
e7f791a2-bd52-4e52-a176-be2682bfc7a1,2025-01-27,2025,1,27,1,14
e8430c83-780d-41b6-bffb-6f056355026e,2025-03-08,2025,3,8,6,20
e8452e31-19ac-442f-a494-351d036c70e1,2025-02-15,2025,2,15,6,19
e8d9e729-480d-49ef-8d78-46e1b8a0b475,2025-02-09,2025,2,9,0,23
e8e2b1f5-58a9-4136-bc99-4d623b22d7f5,2025-02-22,2025,2,22,6,19
e91081a6-5c0f-4c9d-afba-02d46116bbc7,2025-01-02,2025,1,2,4,13
e93d92f6-3e7c-4a1b-974a-981668964113,2025-03-02,2025,3,2,0,18
e9585d6f-5ae8-4975-ad3c-fd31cb3e7877,2025-01-27,2025,1,27,1,19
e97c818c-ece2-4133-a79d-531dbb45c348,2025-02-17,2025,2,17,1,16
e97ed101-6ad9-4c4d-a7f2-59d661e4255c,2025-03-09,2025,3,9,0,9
e9ab5c8b-fab7-41ba-95f1-93998d3df4ca,2025-01-26,2025,1,26,0,4
e9c51ef4-f88f-4314-a3a3-199e9799f8be,2025-01-26,2025,1,26,0,2
e9dcedb2-c43c-4e7c-b498-876b40e52e7f,2025-03-20,2025,3,20,4,4
e9f6cb48-df0a-43e2-8625-9432dd2dfa3b,2025-03-22,2025,3,22,6,22
ea014380-709a-48e7-b7f1-4d4bf2d34f82,2025-03-16,2025,3,16,0,12
ea41813f-db55-4170-af47-0601fa2380f3,2025-01-02,2025,1,2,4,10
ea6ad755-2c3b-4604-ae85-2e9bfd0e95e9,2025-03-16,2025,3,16,0,20
ea879d90-1d62-4dfd-9924-26f58a3bdd36,2025-02-13,2025,2,13,4,20
eae58579-7fa8-421e-815e-79cfca193bde,2025-02-01,2025,2,1,6,4
eb6b21c8-865e-48cc-a76a-648850ab8a6f,2025-02-04,2025,2,4,2,19
ebae7007-670d-4de6-a71d-022677761bc5,2025-02-01,2025,2,1,6,0
ebc44054-e401-443e-a2d0-2f6bb40a08d0,2025-02-15,2025,2,15,6,8
ec1959ba-a697-4e6b-9d73-b3947fdbd6ef,2025-01-24,2025,1,24,5,11
ecebb6f8-34f9-42c4-9f8b-42633f0608ab,2025-01-22,2025,1,22,3,23
ed198675-05d8-49ca-9124-eb8fc440152d,2025-02-10,2025,2,10,1,7
ed727cfb-b71e-4be2-a0e4-643e1a9a0ae9,2025-01-27,2025,1,27,1,20
ed99d504-ce6a-4045-bc94-ea25df804d78,2025-01-13,2025,1,13,1,9
edb89076-7a35-4687-a9c6-8b74ab21db7c,2025-01-21,2025,1,21,2,15
ee17c97f-ffe4-477c-84af-edae646a85a9,2025-01-03,2025,1,3,5,13
ee241a4f-e0ac-4d42-b23c-9ea97507b9c1,2025-03-05,2025,3,5,3,21
ef291689-cb36-4532-aa21-43ed811ca33d,2025-03-30,2025,3,30,0,0
ef391c4e-27b6-42a8-98ea-24535ccf63ec,2025-01-25,2025,1,25,6,14
efa9d586-0f9c-4fbd-8989-b7814db8c665,2025-02-14,2025,2,14,5,22
