usuario_id,canal,investimento,data_aquisicao,fonte_midia,plataforma,versao_app,marca,modelo
5d0d17c4-653f-49e2-8741-cf9ccfec047f,push,3.08,2025-03-10 08:55:58+00,Facebook Ads,iOS,1.2,Apple,iPhone SE
5d5dfeaa-bb0c-4766-ad94-7135abe976f8,email,0.00,2025-03-21 11:19:42+00,Orgânico,iOS,1.1,Apple,iPhone 12
5d628645-f8e5-4f2c-8cbc-c0509839b11f,sms,0.00,2025-03-23 00:59:11+00,Orgânico,iOS,1.2,Apple,iPhone SE
5e0757c2-d33b-42b1-903f-3df90e6368c0,mms,1.37,2025-03-11 13:34:24+00,Facebook Ads,Android,1,Xiaomi,Poco X3
5e14e490-3b78-4a9f-9d6e-3014be75ad07,email,3.57,2025-01-05 23:50:19+00,Facebook Ads,iOS,1.1,Apple,iPhone SE
5ea1f89d-b990-4f97-b96a-1e4045891797,mms,3.18,2025-03-05 23:38:22+00,Google Ads,iOS,2,Apple,iPhone SE
5f0411b0-fd2d-4ab2-aa15-4696ea8e3e72,push,2.69,2025-03-21 06:29:04+00,Google Ads,iOS,1,Apple,iPhone 13
5f401fa3-ebdc-4003-9ccf-0162e9226b4b,sms,0.00,2025-02-15 22:24:42+00,Orgânico,Android,1,LG,Wing
5f45e0f9-2175-4b4c-925c-ffaf5862afec,email,0.00,2025-01-01 08:33:11+00,Orgânico,Android,1.1,Motorola,Moto Edge
5f4f2327-d520-41bd-bb1d-4dfeb5644683,mms,3.95,2025-01-18 19:52:03+00,Google Ads,Android,2,Xiaomi,Mi 11
5f56ed1a-6b71-4127-809e-d1371e85d4e8,email,0.47,2025-03-12 08:48:36+00,Facebook Ads,Android,2,Samsung,Galaxy A52
5f5fe510-8fce-48fa-857e-c61019a90210,sms,4.73,2025-02-04 07:24:36+00,Google Ads,Android,2,LG,K51
5f9a7557-945f-4904-bcb5-9029a1d4038c,email,0.00,2025-02-01 23:29:53+00,Orgânico,Android,1.2,LG,Wing
5fc11994-7cda-46ca-b166-f386a28297ae,push,4.99,2025-03-18 05:56:12+00,Facebook Ads,Android,2,Samsung,Galaxy A52
605064b5-b070-4d3f-b2ee-7b15321fffa3,sms,4.70,2025-02-17 03:52:24+00,Facebook Ads,Android,1.2,Samsung,Galaxy S21
624b9410-2f06-49cc-b861-801e39a4e627,email,4.86,2025-03-14 03:30:53+00,Google Ads,Android,1,Samsung,Galaxy A52
6258d417-1bcb-4da9-8f08-e95855554358,sms,0.00,2025-01-24 17:21:25+00,Orgânico,iOS,1,Apple,iPhone SE
62634c0a-17cc-4bf0-952e-3ac5a89b2c64,email,0.00,2025-01-30 04:45:15+00,Orgânico,Android,1.1,Motorola,Moto G Power
6278395c-3c50-444a-bcba-2552e7514593,email,0.00,2025-03-21 07:58:05+00,Orgânico,iOS,1.2,Apple,iPhone 13
62a46d53-c1ea-4779-97ec-19e45da1ab3a,push,0.75,2025-02-16 20:07:02+00,Facebook Ads,iOS,1.1,Apple,iPhone 13
62d4030c-7449-4c31-aa42-7e09463ca8a7,push,1.45,2025-01-21 05:37:07+00,Facebook Ads,iOS,1.1,Apple,iPhone 12
631fcad0-76b6-41aa-9994-488b202d945d,mms,0.00,2025-03-28 01:51:29+00,Orgânico,Android,2,Motorola,Moto Edge
63434b95-9f7f-402d-989c-a2152132de9c,push,0.00,2025-03-07 23:36:18+00,Orgânico,iOS,1,Apple,iPhone 13
6392f6e2-bcb1-482c-ab38-a71c96b3252b,push,3.33,2025-01-13 23:28:23+00,Facebook Ads,Android,1.1,LG,Wing
639381cd-4e9a-476c-8d77-74f7c57f09ec,email,1.63,2025-01-25 21:35:02+00,Facebook Ads,Android,1,Motorola,Moto G Stylus
639fe22d-83fc-4867-8438-4c1f70366765,mms,4.07,2025-01-25 04:04:19+00,Facebook Ads,iOS,1,Apple,iPhone 12
63d63215-22df-452e-9cda-4c4a8f53ed1f,email,0.32,2025-03-23 19:23:20+00,Facebook Ads,Android,1,Motorola,Moto G Power
63dfb531-8ab4-498d-a9bc-ac11c664e887,email,4.62,2025-03-04 04:12:21+00,Google Ads,Android,1.2,Xiaomi,Redmi Note 10
647bfe7e-fd90-4352-a6b8-ecc302878ce5,push,0.00,2025-03-04 20:36:28+00,Orgânico,iOS,1.2,Apple,iPhone SE
64a702f3-d8ce-4c8f-8c24-829f647d26db,email,0.00,2025-01-06 18:40:42+00,Orgânico,Android,1.1,Motorola,Moto G Stylus
64e89ec7-2154-4266-b78d-b7c59f49e5c1,sms,2.43,2025-02-04 09:25:01+00,Facebook Ads,Android,1,Motorola,Moto G Stylus
653564a7-c515-4ba8-b34e-4664e2be9a04,email,0.88,2025-02-27 14:55:05+00,Google Ads,iOS,2,Apple,iPhone 13
653c62b0-3a54-456e-a35d-88c62db22854,mms,3.37,2025-01-24 16:38:22+00,Google Ads,iOS,1.2,Apple,iPhone 12
656554c0-6fa6-49fe-8945-30dfbf0c5d0d,push,1.47,2025-02-11 19:34:04+00,Google Ads,Android,1,LG,Wing
65937c2d-0455-4279-a296-9e62eeead358,sms,2.27,2025-03-20 09:57:39+00,Google Ads,iOS,1.1,Apple,iPhone 12
65b306a5-5084-4692-b59f-8cad0913a885,sms,1.69,2025-02-19 06:18:45+00,Google Ads,iOS,2,Apple,iPhone 13
65de72e9-c9e7-4a27-9e94-7c051bfd5c83,sms,3.73,2025-02-24 10:31:15+00,Google Ads,Android,1,LG,Velvet
65ed5745-f53e-4643-b40b-8d0e8f70c487,email,3.03,2025-03-17 05:50:00+00,Google Ads,Android,1.1,LG,Wing
65ee4f7a-8a44-4ee1-b050-c55d9ae7a2fc,sms,3.67,2025-03-23 20:03:12+00,Facebook Ads,Android,1.2,Xiaomi,Mi 11
66772dbf-7b88-4815-8bc5-ca13c11c8316,sms,0.00,2025-01-09 01:21:20+00,Orgânico,iOS,1,Apple,iPhone 13
66a617e1-3f86-4440-a6fc-dad202f2bebe,mms,0.00,2025-01-15 03:33:23+00,Orgânico,iOS,1.1,Apple,iPhone 13
674e39dc-0acc-42b0-865f-70156d425cb7,email,1.96,2025-03-04 03:06:55+00,Google Ads,iOS,2,Apple,iPhone SE
679e0588-66cc-4d77-bba7-024cd2ffcfde,push,0.00,2025-03-01 04:24:06+00,Orgânico,Android,1.2,Xiaomi,Poco X3
67c51fb5-26f3-4287-b89f-666ea1632ac0,mms,3.45,2025-02-13 03:01:34+00,Google Ads,iOS,2,Apple,iPhone 13
67e2bf1b-a9a3-423d-9cb3-1c6d018ff63d,push,1.32,2025-01-03 08:29:24+00,Google Ads,Android,2,Xiaomi,Redmi Note 10
67e521b5-8dae-4856-8eb5-2c724972a222,email,0.00,2025-02-05 11:29:50+00,Orgânico,Android,2,Motorola,Moto G Stylus
68a3ed4c-3fb7-415c-a293-32310b93722f,email,0.00,2025-03-25 14:02:34+00,Orgânico,iOS,2,Apple,iPhone 12
68b309c0-58b2-4ad6-ac94-65b5fb30e6e3,email,4.27,2025-03-18 04:04:33+00,Facebook Ads,Android,1,Xiaomi,Poco X3
6900cb04-76d1-428d-80b8-68cf058f1e22,mms,0.00,2025-02-09 17:40:48+00,Orgânico,Android,1,Xiaomi,Mi 11
6941dcf7-b907-46ca-bffe-b44fda41c253,email,2.45,2025-03-09 07:14:14+00,Google Ads,Android,1,LG,K51
694568d1-1a60-4488-acd7-985df1d6433d,email,0.00,2025-03-04 15:47:33+00,Orgânico,iOS,1.2,Apple,iPhone SE
69562dc1-3924-49c5-8806-39d435e29367,push,0.86,2025-03-16 13:05:41+00,Google Ads,Android,2,Xiaomi,Poco X3
695e3b08-981a-4f63-a8d2-022e2f32c820,sms,2.04,2025-02-27 22:50:52+00,Google Ads,Android,1.2,Samsung,Galaxy S21
697c0b1b-4cf4-48a2-b612-ba7f0ca08548,email,4.02,2025-03-10 13:49:25+00,Google Ads,iOS,1.1,Apple,iPhone 12
6a875b22-7f04-46a4-9c33-65662eb43adc,sms,0.00,2025-01-12 01:19:20+00,Orgânico,Android,1,Motorola,Moto Edge
6ab57265-d61a-43f5-bee5-d94ba9144567,email,0.17,2025-01-09 09:51:55+00,Google Ads,iOS,1.2,Apple,iPhone 12
6abd5b5c-692e-455a-a1e3-5b440cfc00d1,email,1.05,2025-01-05 06:06:26+00,Google Ads,iOS,1.2,Apple,iPhone 13
6af97b1c-c26f-463c-8253-20ed0078276d,sms,3.19,2025-03-06 23:59:55+00,Facebook Ads,Android,1.1,Xiaomi,Redmi Note 10
6b282abe-109f-490b-8cd5-fedf9d2b73bd,sms,4.74,2025-01-05 07:17:26+00,Google Ads,Android,1,Samsung,Galaxy A52
6b376f29-9e54-4803-bdd8-13922ea21b1e,sms,0.00,2025-01-18 11:25:00+00,Orgânico,iOS,1,Apple,iPhone 12
6bfbd046-b19e-48cb-85b7-442fd033b5f9,push,4.29,2025-03-18 18:00:36+00,Google Ads,Android,2,LG,K51
6c0f31b6-daf5-4245-9a3d-8030e61b2ad0,push,3.80,2025-03-13 16:05:09+00,Facebook Ads,Android,1.1,LG,Velvet
6c49f058-0370-4952-ae25-3326e85536f0,email,1.45,2025-03-03 23:16:39+00,Google Ads,Android,2,Motorola,Moto G Stylus
6c8bd281-72cd-456e-b24c-4710c5f1ed8f,mms,2.38,2025-01-01 09:23:41+00,Google Ads,Android,2,Xiaomi,Mi 11
6cb6a668-dbb0-43f7-b750-a615bacd62b5,email,0.00,2025-03-04 19:09:02+00,Orgânico,Android,2,Samsung,Galaxy A52
6cdc34da-13e9-44c5-bb2c-9211b93f504f,sms,0.00,2025-01-29 08:52:18+00,Orgânico,Android,1,LG,Velvet
6d084c74-5e77-43d9-9304-2913586bf895,mms,1.89,2025-02-15 20:44:40+00,Facebook Ads,iOS,2,Apple,iPhone 12
6d3915d2-c5d2-4726-bf64-3f512fa04565,email,1.78,2025-03-15 21:45:13+00,Facebook Ads,iOS,2,Apple,iPhone 12
6d3c53bd-f891-46ed-9d49-10ce0497c8c7,push,0.32,2025-01-28 23:30:39+00,Google Ads,Android,1.2,Samsung,Galaxy M32
6d4866fc-0bbd-4131-85c1-2258341c8c0e,email,0.00,2025-02-02 08:52:24+00,Orgânico,iOS,1.2,Apple,iPhone SE
6d75033c-3c6b-45fb-9e27-358acd279788,mms,0.28,2025-01-25 00:04:04+00,Facebook Ads,Android,1,LG,Velvet
6dc39954-4dc8-4b1e-aa98-c26e757086d2,mms,2.58,2025-03-20 09:33:34+00,Facebook Ads,iOS,2,Apple,iPhone SE
6de7e0e3-30ba-4972-a6d3-d58d5eefd369,sms,1.24,2025-01-19 13:53:11+00,Facebook Ads,Android,1.1,Motorola,Moto G Stylus
6e0f11e9-6c9b-48b3-9265-98f50aa5b9cd,push,0.00,2025-03-13 10:05:26+00,Orgânico,Android,2,LG,Wing
6e1d1d95-a857-48d7-9fc1-5c2937a438f3,sms,2.64,2025-03-02 01:18:09+00,Facebook Ads,Android,1.2,Samsung,Galaxy M32
6e7db9d4-0cbc-42e1-8eea-9b4fc81d6a09,push,0.00,2025-01-19 07:26:30+00,Orgânico,Android,1.2,Motorola,Moto G Power
6e8da409-5480-4ec9-bf56-9cea10f433bf,sms,3.92,2025-01-17 01:46:28+00,Google Ads,iOS,1.2,Apple,iPhone SE
6fa1579b-34fe-432d-b7c9-6ccf696c8401,sms,4.22,2025-01-31 03:49:17+00,Google Ads,Android,1,Xiaomi,Mi 11
70267eab-32d9-4e28-9792-5922de36c751,email,4.97,2025-01-17 01:28:07+00,Facebook Ads,Android,2,LG,Velvet
7043f7fd-626f-4aee-a334-22cd370c6775,email,2.96,2025-03-23 14:06:04+00,Google Ads,iOS,2,Apple,iPhone SE
7059c1a7-2613-46ed-9462-716648acbd05,email,0.00,2025-02-13 10:46:22+00,Orgânico,iOS,2,Apple,iPhone 13
70ac56ca-ffbf-4cbe-909e-f32ed6dd63d7,push,1.25,2025-01-21 00:01:03+00,Google Ads,iOS,1,Apple,iPhone 13
70d3b7d0-1db3-44b4-92fa-e38a5ee1f86c,email,0.00,2025-02-10 04:59:08+00,Orgânico,Android,1,Samsung,Galaxy M32
70d7e132-c1ff-440e-b0f2-e40ccee4a34a,email,0.00,2025-02-21 23:35:03+00,Orgânico,iOS,2,Apple,iPhone SE
7133cffa-4387-430d-a95b-47e62487d5b8,sms,3.01,2025-03-18 05:43:47+00,Facebook Ads,iOS,2,Apple,iPhone 12
713d5155-f25e-426f-aa41-9bf0e921c749,push,0.00,2025-01-11 18:51:46+00,Orgânico,iOS,2,Apple,iPhone 12
7171f826-33c1-4c9c-a8a9-ba7175f5da53,email,3.61,2025-02-08 11:57:29+00,Facebook Ads,iOS,1,Apple,iPhone 13
7190f4eb-4efe-4c2d-89b3-cee3720a18ff,email,1.10,2025-03-21 23:55:17+00,Facebook Ads,iOS,1.1,Apple,iPhone SE
719f6dbe-3d72-4506-ab0c-8a20431261dc,email,4.94,2025-02-14 13:28:48+00,Google Ads,iOS,1,Apple,iPhone SE
71a2de5e-3032-4634-ab9e-9393e40dd714,sms,0.36,2025-01-16 12:58:13+00,Facebook Ads,iOS,2,Apple,iPhone 12
71c581e5-3e74-4c9c-ad5c-abe0b2804c0d,email,1.98,2025-01-19 13:05:20+00,Google Ads,Android,2,Motorola,Moto G Stylus
71cc8714-8537-4921-979d-45c30efd142e,push,0.00,2025-03-21 20:38:12+00,Orgânico,iOS,1.2,Apple,iPhone 12
7221f71c-edbd-4365-8eb4-2d8eaf08bdcb,email,0.85,2025-03-23 07:14:25+00,Google Ads,Android,1.2,Xiaomi,Poco X3
722e2a59-e2d4-4004-8c70-59c7c6ac5949,email,2.69,2025-01-07 15:01:20+00,Facebook Ads,Android,2,Motorola,Moto G Power
7256bf96-35be-4c6a-952a-13330aa4a41f,email,0.00,2025-01-12 14:15:35+00,Orgânico,iOS,1.2,Apple,iPhone 12
730529cc-340b-44f8-ba4a-f11f7aad424b,push,4.76,2025-01-08 10:26:52+00,Facebook Ads,Android,2,Xiaomi,Poco X3
73123f10-1723-4f5b-b364-95068f09cbf6,email,1.38,2025-02-02 19:31:44+00,Facebook Ads,iOS,1,Apple,iPhone 12
733a1e30-d442-4a77-851d-6b387486ab5d,email,2.14,2025-01-23 06:37:52+00,Facebook Ads,Android,2,LG,Wing
73bc5678-18da-4e36-9f62-a957afaccc28,sms,4.62,2025-02-07 21:22:33+00,Facebook Ads,Android,2,Motorola,Moto G Stylus
73c617ba-fd41-4da7-90a1-632221e0ef80,push,0.00,2025-02-24 02:25:02+00,Orgânico,iOS,1.2,Apple,iPhone 13
741d5701-ec9f-4593-b2aa-5ea8c1db38af,email,2.97,2025-03-19 19:30:21+00,Facebook Ads,iOS,2,Apple,iPhone 12
742eb88b-229d-4b53-9922-d0032ea06405,email,0.00,2025-01-16 03:07:58+00,Orgânico,iOS,1.1,Apple,iPhone 13
74a84c89-146b-4c7a-99af-a37b25e75a80,push,0.00,2025-03-13 22:04:53+00,Orgânico,iOS,1,Apple,iPhone 12
74afeca8-ed73-4cb2-bbf8-dd6b2ba7c266,sms,0.31,2025-02-15 13:36:29+00,Facebook Ads,Android,2,LG,Velvet
750cf86c-0c52-4854-b425-c4a943262af6,sms,0.00,2025-01-05 06:11:47+00,Orgânico,iOS,1.2,Apple,iPhone 12
7569cb9e-e097-40cd-8fe6-55e91dd86bc8,push,1.13,2025-02-16 20:22:25+00,Facebook Ads,Android,2,Xiaomi,Redmi Note 10
75a1265d-b5e3-4880-ac0a-8ed009e45224,email,1.54,2025-02-12 04:59:33+00,Google Ads,iOS,2,Apple,iPhone 13
75a9d627-565c-4964-b328-8a00a29854e3,email,0.00,2025-03-28 15:15:28+00,Orgânico,Android,1.1,Samsung,Galaxy M32
75bea48e-4c69-45f9-9163-d9ff83ad7d4c,email,3.91,2025-02-18 21:33:12+00,Google Ads,iOS,1.1,Apple,iPhone 13
75c8f817-7b23-49a7-a9c6-80e1a31f0967,sms,0.00,2025-03-22 21:09:52+00,Orgânico,iOS,2,Apple,iPhone SE
75cb325d-d2ba-4411-84b3-fb756bf5c004,push,0.67,2025-01-16 08:53:32+00,Google Ads,iOS,1,Apple,iPhone 13
763c5449-af91-4fa5-939a-3b41c158b49b,mms,0.00,2025-02-08 04:48:10+00,Orgânico,Android,1,Xiaomi,Mi 11
76433a97-678d-46a7-8461-eafe12bcc353,sms,1.14,2025-01-23 03:12:46+00,Facebook Ads,iOS,1.1,Apple,iPhone SE
7699f07f-a27e-4c92-a93e-a8cd02e9148e,push,4.18,2025-01-15 15:15:07+00,Facebook Ads,iOS,1.2,Apple,iPhone SE
76ffc348-b966-45a2-bc97-1eac3b3853c1,sms,0.00,2025-03-19 13:40:09+00,Orgânico,Android,1,LG,Wing
7742905f-02fc-4dd4-aff0-ee0490f0f89b,sms,4.17,2025-01-03 22:54:07+00,Google Ads,Android,2,Motorola,Moto G Stylus
77450f13-0444-43b6-89d1-1e5e32b4ee30,sms,4.55,2025-01-05 05:09:54+00,Google Ads,Android,1,LG,K51
775c7315-f16f-4b1c-9ba0-5fe31bbd3027,mms,3.75,2025-01-26 10:25:04+00,Google Ads,iOS,1.2,Apple,iPhone 13
780511d4-9aec-476d-afcf-9fa8c5fcd062,email,1.25,2025-02-26 21:22:53+00,Facebook Ads,iOS,1,Apple,iPhone SE
78c6196d-5a63-4ff2-81b0-6e235ee6f0fc,email,2.90,2025-01-03 14:44:23+00,Google Ads,Android,1.1,Samsung,Galaxy A52
78c9af52-37bc-4e2d-9eda-4a38350ec05c,email,4.32,2025-03-13 19:59:39+00,Facebook Ads,Android,2,Samsung,Galaxy A52
7942cc82-43c3-4118-9a59-45b7c1cabb99,email,4.74,2025-03-22 20:27:11+00,Facebook Ads,Android,2,Xiaomi,Poco X3
797e14d7-dd98-48e4-b0a8-a3549954f1a5,email,0.00,2025-01-03 15:46:29+00,Orgânico,iOS,1,Apple,iPhone 13
79bd8023-f026-47e4-bc1a-9c4a24cf3a18,push,0.00,2025-02-04 23:50:15+00,Orgânico,iOS,1,Apple,iPhone SE
7a13c9a6-2120-4c2e-960d-130684a0447b,mms,3.52,2025-02-12 04:20:10+00,Google Ads,iOS,1,Apple,iPhone 13
7b1bc7b0-f784-4aea-9e72-b689057ec15c,push,2.69,2025-01-19 15:46:43+00,Facebook Ads,Android,1.1,LG,Wing
7b6e6c8c-f6bc-4599-9a5f-ccf50e1c277c,push,4.38,2025-01-23 16:35:43+00,Facebook Ads,Android,1.2,Motorola,Moto G Power
7c08380d-ec62-4a7b-994e-8948e5a3aa0d,push,2.02,2025-03-18 13:45:29+00,Google Ads,Android,1.2,Motorola,Moto Edge
7c10dc40-92b1-4fce-b105-6d0624e8ad69,sms,0.00,2025-02-07 02:47:48+00,Orgânico,iOS,1.2,Apple,iPhone 13
7c32e9e6-eb64-45d9-8a61-1681e2d7d79c,sms,0.00,2025-03-10 15:23:18+00,Orgânico,iOS,1,Apple,iPhone 12
7c8e953e-9cc7-481e-a4b2-6e8d1aefff89,push,3.28,2025-03-12 22:29:21+00,Google Ads,iOS,1.1,Apple,iPhone SE
7caad7dc-0edf-4004-aedd-ff8dc83984e9,email,0.00,2025-01-01 08:22:58+00,Orgânico,iOS,1.2,Apple,iPhone 12
7cabc6d2-a0e6-4405-a53f-af3dcf5ede41,mms,3.17,2025-01-16 07:26:35+00,Google Ads,Android,2,Samsung,Galaxy S21
7d39e307-d143-4944-90cc-1c79c3dabf66,email,3.74,2025-03-29 14:12:40+00,Google Ads,Android,1,Xiaomi,Poco X3
7d88688d-6360-4e51-9b8c-bbc5b3e27753,mms,0.00,2025-03-29 14:17:04+00,Orgânico,Android,1,Samsung,Galaxy S21
7d991de2-d644-4628-92c0-126de1c2158e,email,0.00,2025-01-08 13:21:10+00,Orgânico,Android,1.2,Xiaomi,Mi 11
7dc08401-8127-4198-9db6-e238a56143c3,mms,3.67,2025-03-07 14:40:23+00,Google Ads,Android,1.1,LG,Velvet
7dc75113-89b2-4276-a57d-d39fea1bcacd,email,1.13,2025-03-04 06:19:14+00,Google Ads,Android,2,Xiaomi,Redmi Note 10
7e008845-f6de-4aaf-988f-aaf5551d1ad1,sms,1.15,2025-01-24 12:54:01+00,Facebook Ads,iOS,1.2,Apple,iPhone 12
7e077092-324c-4fd6-bb7b-12131149c208,email,0.00,2025-02-02 03:36:22+00,Orgânico,Android,1,Xiaomi,Poco X3
7e2ceeea-72e8-44e7-936e-3d8f9ce880b8,push,0.00,2025-01-25 22:09:05+00,Orgânico,iOS,1.2,Apple,iPhone 12
7e77fe17-1149-4f0a-b680-039e5e463eae,email,0.00,2025-02-19 11:02:16+00,Orgânico,Android,1.1,Xiaomi,Redmi Note 10
7ebfea00-174b-4d96-af51-68e297067f95,push,1.14,2025-01-04 04:00:08+00,Google Ads,Android,1.1,LG,Wing
7f0849f1-189c-4a32-9b4e-a9b16377b4e4,sms,4.81,2025-03-13 17:41:12+00,Google Ads,iOS,1,Apple,iPhone SE
7f239ec4-b5b2-4d11-82a0-08f2a2ba5668,email,1.02,2025-02-03 02:09:22+00,Facebook Ads,Android,1.2,LG,Wing
7f607b01-824d-4493-ac53-a52c39ec596d,sms,1.91,2025-02-01 22:35:43+00,Facebook Ads,iOS,1.1,Apple,iPhone 13
7fd15f7c-c590-46c2-adf0-ae358528c963,mms,3.34,2025-03-01 01:13:46+00,Google Ads,iOS,2,Apple,iPhone SE
8012de28-4c03-4b7e-9eba-07e15c075458,push,0.00,2025-02-28 00:37:35+00,Orgânico,iOS,1.1,Apple,iPhone 13
81522868-7122-4e8d-9458-3524c2edd085,mms,0.17,2025-02-24 11:05:36+00,Google Ads,iOS,2,Apple,iPhone SE
815e8388-6228-4a76-9ed8-10a50c0e085a,push,0.00,2025-01-02 02:49:46+00,Orgânico,iOS,1.2,Apple,iPhone 13
83451f41-3b4a-4674-9816-597e1e27d383,sms,3.22,2025-03-28 03:23:54+00,Google Ads,Android,1.2,LG,Velvet
8348d867-e632-4d99-938f-4bdb4af552e6,push,0.00,2025-01-30 01:48:47+00,Orgânico,iOS,2,Apple,iPhone SE
834b4db6-f31e-4617-b984-291375f5c346,sms,4.83,2025-02-18 22:58:21+00,Google Ads,Android,1,LG,Velvet
838dffae-f571-45a0-b833-267873e4e9dc,email,0.00,2025-03-21 07:33:35+00,Orgânico,iOS,1.2,Apple,iPhone 12
83c79e99-d93c-4cea-a6a5-64bf84c208b6,mms,1.87,2025-03-22 05:58:27+00,Google Ads,iOS,1.2,Apple,iPhone SE
83cc7139-1261-4332-9cdc-52d3ff42a557,push,0.00,2025-01-01 20:54:36+00,Orgânico,iOS,1.1,Apple,iPhone 13
84b8717c-7b7e-48b9-9fd1-75db29d19f12,sms,0.00,2025-01-31 13:37:12+00,Orgânico,Android,1,LG,K51
8508cb19-011f-4389-b6e0-6467769adff2,email,4.28,2025-02-22 20:45:32+00,Facebook Ads,iOS,1.1,Apple,iPhone SE
85e0e136-15ed-43c6-a74c-5fff2aadf928,email,2.53,2025-03-10 20:41:53+00,Facebook Ads,Android,1,Xiaomi,Poco X3
862575dd-2333-48c5-8000-38d5f675131c,mms,0.00,2025-02-01 02:26:11+00,Orgânico,iOS,1,Apple,iPhone SE
8686337d-faa6-4ec6-83fa-d579f14dda02,sms,2.51,2025-03-07 06:47:00+00,Facebook Ads,iOS,2,Apple,iPhone 13
86a10b1e-db93-4779-afef-c1e533e3e06c,sms,2.30,2025-03-27 06:46:55+00,Google Ads,Android,1,LG,Velvet
86b4815e-4e51-4179-8823-e0bda588bb89,email,4.60,2025-01-07 20:24:29+00,Google Ads,Android,1,Motorola,Moto G Stylus
86ba11db-d82f-41aa-99b8-8616293beabf,push,0.27,2025-03-16 08:36:28+00,Google Ads,Android,1,Motorola,Moto G Power
872ee3e3-9abc-40ca-a491-d19401560172,mms,0.00,2025-02-24 08:58:39+00,Orgânico,Android,2,Motorola,Moto G Power
875a23eb-02fa-4ce3-a226-1ed25cbba7dd,sms,0.31,2025-03-07 11:56:31+00,Google Ads,iOS,1,Apple,iPhone 12
87b1d608-9211-4ce0-8193-7eb8216aeb01,email,0.00,2025-03-29 00:24:36+00,Orgânico,Android,1,Xiaomi,Mi 11
88b25508-723a-4b0c-9fb9-a4a09fdef703,push,0.85,2025-01-22 20:28:52+00,Facebook Ads,Android,1.2,LG,K51
899b127e-6940-44cf-b519-5b13e8352081,mms,2.58,2025-01-10 09:38:01+00,Facebook Ads,iOS,1,Apple,iPhone 12
89a97879-3c9d-46e9-ab9b-c80acd267667,sms,0.93,2025-02-24 07:01:15+00,Google Ads,Android,1,LG,Wing
8a07ee85-d54c-4024-8409-4f65c488975b,push,0.00,2025-03-15 20:43:17+00,Orgânico,iOS,1.2,Apple,iPhone SE
8a20a8fe-b273-4c81-bfcb-eb19bce63fee,mms,0.66,2025-01-01 07:50:08+00,Facebook Ads,iOS,1,Apple,iPhone 12
8a54d115-b91d-4568-b0a3-62903ce2b385,sms,1.59,2025-02-10 07:11:03+00,Facebook Ads,iOS,2,Apple,iPhone 13
8a98b52e-7782-4889-b57c-52964ad2e2eb,push,0.00,2025-03-19 19:41:29+00,Orgânico,Android,2,LG,Velvet
8aca7093-8b3f-4cad-acbe-732da218c656,email,2.89,2025-01-16 16:28:06+00,Google Ads,Android,2,Xiaomi,Mi 11
8b20b89b-163c-4be2-98d8-77ab008f0e8f,sms,0.65,2025-02-19 09:00:14+00,Google Ads,iOS,1,Apple,iPhone 13
8baed88c-9b6d-4344-853a-8a9bf32bfa13,push,4.10,2025-01-20 23:43:44+00,Google Ads,Android,2,Motorola,Moto G Stylus
8bcf44af-e212-46e2-969f-0b2b2f57e12e,email,0.00,2025-03-28 09:42:33+00,Orgânico,Android,1.1,LG,Wing
8bd2e8eb-ad48-4913-bc89-99cbc61acf97,email,4.72,2025-01-11 16:04:26+00,Google Ads,iOS,1,Apple,iPhone 12
8c9e4168-407f-4549-9c1c-3d8d452ec476,push,0.00,2025-01-23 10:31:40+00,Orgânico,Android,1.1,Xiaomi,Redmi Note 10
8c9ed532-cbf0-44ec-9d3c-194bc73caf6f,push,3.74,2025-01-08 11:46:36+00,Facebook Ads,Android,1.1,LG,K51
8cdf1f4d-5c6f-4942-a07d-f785cfcbca12,sms,0.00,2025-03-13 02:25:35+00,Orgânico,iOS,1.1,Apple,iPhone 13
8d1956f7-f278-449d-b88d-d2c46d50696c,sms,0.88,2025-01-26 23:50:33+00,Google Ads,iOS,2,Apple,iPhone SE
8d30c91d-8ffe-493a-81ff-2d8fe578b32a,push,0.35,2025-01-14 12:41:14+00,Google Ads,Android,1,Samsung,Galaxy S21
8d9fe59a-c3af-47a8-8725-05f9f3ad3a8c,email,2.68,2025-02-03 23:30:30+00,Google Ads,iOS,2,Apple,iPhone 12
8e188632-af64-44fb-8b97-adb976bb062a,email,3.06,2025-02-12 11:30:06+00,Facebook Ads,Android,1.1,Samsung,Galaxy A52
8e3503ce-280a-4d24-a45b-561c6e2ead8d,email,1.32,2025-03-06 11:15:41+00,Google Ads,Android,1.1,Motorola,Moto G Power
8e562dea-10e3-4ac3-8cf2-f58ecddf913d,push,0.33,2025-03-30 18:24:05+00,Facebook Ads,iOS,1,Apple,iPhone 12
8e578002-0cb5-41a5-a9d7-7756a35e1245,mms,0.00,2025-01-14 10:01:59+00,Orgânico,Android,1.1,Xiaomi,Mi 11
8e6a29ae-a2ee-423a-8a3c-1d1982d78761,email,0.00,2025-01-04 19:28:51+00,Orgânico,iOS,1.1,Apple,iPhone 12
8e9703bb-b028-4980-a12c-0a2a373c6132,sms,3.81,2025-03-14 00:42:37+00,Facebook Ads,iOS,1.1,Apple,iPhone 12
8eba44c0-bb13-49e0-9b18-7c905ae9c8b1,sms,2.79,2025-01-06 02:40:05+00,Facebook Ads,Android,1,Samsung,Galaxy A52
